mum_FPID,id,mum,dad,p,FPID,PeriodStart,PeriodEnd,O_Terr,dad_FPID,mum_Terr
5640_142,6371,5640,5522,1,142,22/06/2015,29/09/2015,41,5522_142,41
5640_164,6764,5640,6572,0.999,164,21/06/2017,20/09/2017,41,6572_164,41
5641_125,6225,5641,6019,0.999,125,16/06/2014,04/10/2014,39,6019_125,39
5641_125,6204,5641,5776,1,125,16/06/2014,04/10/2014,39,5776_125,39
5641_125,6214,5641,5612,0.999,125,16/06/2014,04/10/2014,39,5612_125,39
5641_142,6653,5641,6019,0.998,142,22/06/2015,29/09/2015,39,6019_142,39
5641_161,6752,5641,5776,1,161,07/02/2017,03/03/2017,39,5776_161,39
5644_164,6779,5644,5904,1,164,21/06/2017,20/09/2017,87.1,5904_164,87.1
5652_124,6146,5652,1533,1,124,19/01/2014,04/03/2014,81,1533_124,81
5652_139,6387,5652,3486,1,139,16/01/2015,05/03/2015,81,3486_139,81
5657_124,6156,5657,5775,1,124,19/01/2014,04/03/2014,10,5775_124,10
5657_124,6143,5657,5775,1,124,19/01/2014,04/03/2014,10,5775_124,10
5657_125,6279,5657,1762,1,125,16/06/2014,04/10/2014,10,1762_125,10
5657_142,6575,5657,1762,0.937,142,22/06/2015,29/09/2015,10,1762_142,10
5657_164,6895,5657,1762,1,164,21/06/2017,20/09/2017,10,1762_164,10
5657_166,6900,5657,6155,0.987,166,30/01/2018,14/03/2018,10,6155_166,10
5683_112,5844,5683,4854,0.999,112,22/01/2012,28/02/2012,127,4854_112,127
5683_116,6016,5683,1750,1,116,04/06/2012,30/09/2012,127,1750_116,127
5683_124,6155,5683,5837,1,124,19/01/2014,04/03/2014,127,5837_124,127
5683_125,6211,5683,5620,0.999,125,16/06/2014,04/10/2014,127,5620_125,127
5683_159,6701,5683,6375,1,159,23/06/2016,19/09/2016,127,6375_159,127
5683_164,6743,5683,6375,0.999,164,21/06/2017,20/09/2017,127,6375_164,127
5685_116,6015,5685,5285,1,116,04/06/2012,30/09/2012,57.1,5285_116,57.1
5749_125,6274,5749,5639,0.999,125,16/06/2014,04/10/2014,84,5639_125,84
5749_142,6558,5749,5639,1,142,22/06/2015,29/09/2015,84,5639_142,84
5749_159,6706,5749,5639,0.998,159,23/06/2016,19/09/2016,84,5639_159,84
5749_164,6756,5749,5639,1,164,21/06/2017,20/09/2017,84,5639_164,84
5750_125,6230,5750,5847,1,125,16/06/2014,04/10/2014,23,5847_125,23
5766_122,6067,5766,4890,1,122,18/06/2013,30/09/2013,28.1,4890_122,28.1
5766_124,6139,5766,4890,0.999,124,19/01/2014,04/03/2014,28.1,4890_124,28.1
5766_125,6268,5766,4890,0.985,125,16/06/2014,04/10/2014,28.1,4890_125,28.1
5769_124,6172,5769,5559,0.987,124,19/01/2014,04/03/2014,26.5,5559_124,26.5
5769_125,6282,5769,5679,1,125,16/06/2014,04/10/2014,26.5,5679_125,26.5
5823_144,6559,5823,5839,0.999,144,02/02/2016,09/03/2016,25.1,5839_144,25.1
5823_161,6788,5823,5839,0.992,161,07/02/2017,03/03/2017,25.1,5839_161,25.1
5823_164,6836,5823,6556,1,164,21/06/2017,20/09/2017,25.1,6556_164,25.1
5825_159,6761,5825,6172,1,159,23/06/2016,19/09/2016,111,6172_159,111
5833_124,6160,5833,5595,0.999,124,19/01/2014,04/03/2014,26,5595_124,26
5833_125,6314,5833,5559,1,125,16/06/2014,04/10/2014,26,5559_125,26
5833_159,6729,5833,5679,0.994,159,23/06/2016,19/09/2016,26,5679_159,26
5833_164,6746,5833,5559,0.987,164,21/06/2017,20/09/2017,26,5559_164,26
5838_124,6170,5838,5626,0.999,124,19/01/2014,04/03/2014,122,5626_124,122
5838_125,6199,5838,5820,1,125,16/06/2014,04/10/2014,122,5820_125,122
5838_142,6378,5838,5820,1,142,22/06/2015,29/09/2015,122,5820_142,122
5838_159,6662,5838,5820,1,159,23/06/2016,19/09/2016,122,5820_159,122
5838_164,6739,5838,6294,1,164,21/06/2017,20/09/2017,122,6294_164,122
5842_124,6190,5842,5333,1,124,19/01/2014,04/03/2014,111,5333_124,111
5842_125,6297,5842,5333,0.992,125,16/06/2014,04/10/2014,111,5333_125,111
5843_125,6217,5843,5588,1,125,16/06/2014,04/10/2014,22,5588_125,22
5843_164,6852,5843,6230,1,164,21/06/2017,20/09/2017,22,6230_164,22
5845_116,6012,5845,5249,1,116,04/06/2012,30/09/2012,63,5249_116,63
5845_122,6179,5845,5292,1,122,18/06/2013,30/09/2013,63,5292_122,63
5845_139,6383,5845,5292,1,139,16/01/2015,05/03/2015,63,5292_139,63
5845_139,6386,5845,5077,0.976,139,16/01/2015,05/03/2015,63,5077_139,63
5845_159,6663,5845,6167,1,159,23/06/2016,19/09/2016,63,6167_159,63
5845_164,6780,5845,6200,1,164,21/06/2017,20/09/2017,63,6200_164,63
5846_166,6889,5846,6231,1,166,30/01/2018,14/03/2018,32,6231_166,32
5851_125,6218,5851,1533,1,125,16/06/2014,04/10/2014,67,1533_125,67
5851_142,6556,5851,3089,0.998,142,22/06/2015,29/09/2015,67,3089_142,67
5851_159,6688,5851,3486,1,159,23/06/2016,19/09/2016,67,3486_159,67
5851_166,6897,5851,6032,1,166,30/01/2018,14/03/2018,67,6032_166,67
5854_142,6554,5854,5822,1,142,22/06/2015,29/09/2015,56,5822_142,56
5854_159,6666,5854,5822,1,159,23/06/2016,19/09/2016,56,5822_159,56
5854_159,6661,5854,5822,1,159,23/06/2016,19/09/2016,56,5822_159,56
5901_125,6261,5901,5776,1,125,16/06/2014,04/10/2014,46,5776_125,46
5901_125,6213,5901,5776,1,125,16/06/2014,04/10/2014,46,5776_125,46
5901_159,6654,5901,6019,1,159,23/06/2016,19/09/2016,46,6019_159,46
5901_164,6848,5901,6019,1,164,21/06/2017,20/09/2017,46,6019_164,46
5901_164,6842,5901,6307,0.992,164,21/06/2017,20/09/2017,46,6307_164,46
5902_118,6033,5902,5523,1,118,22/01/2013,27/02/2013,43,5523_118,43
5909_144,6650,5909,5820,1,144,02/02/2016,09/03/2016,78,5820_144,78
594_17,911,594,29,1,17,07/07/1994,29/07/1994,18,29_17,18
594_17,911,594,29,1,17,07/07/1994,29/07/1994,18,29_17,28
594_17,501,594,29,1,17,07/07/1994,29/07/1994,18,29_17,18
594_17,501,594,29,1,17,07/07/1994,29/07/1994,18,29_17,28
595_21,1061,595,215,0.997,21,24/06/1996,11/08/1996,6,215_21,6
595_34,3013,595,1499,1,34,30/05/2004,02/09/2004,6,1499_34,6
595_39,1606,595,495,1,39,25/07/2000,13/08/2000,6,495_39,6
595_39,1585,595,495,1,39,25/07/2000,13/08/2000,6,495_39,6
595_40,1701,595,497,1,40,29/06/2001,26/07/2001,6,497_40,6
596_19,874,596,497,1,19,22/05/1995,14/09/1995,5,497_19,5
596_21,1187,596,497,1,21,24/06/1996,11/08/1996,5,497_21,5
596_22,1391,596,200,1,22,01/07/1997,28/08/1997,5,200_22,5
596_25,1349,596,200,0.987,25,20/06/1998,27/09/1998,5,200_25,5
596_28,1546,596,497,1,28,02/07/1999,26/09/1999,5,497_28,5
596_28,1532,596,911,1,28,02/07/1999,26/09/1999,5,911_28,5
598_17,925,598,NA,0.438,17,07/07/1994,29/07/1994,78,NA_17,78
598_19,1043,598,42,0.987,19,22/05/1995,14/09/1995,78,42_19,78
6009_139,6565,6009,1869,1,139,16/01/2015,05/03/2015,101,1869_139,101
6009_159,6696,6009,6249,1,159,23/06/2016,19/09/2016,101,6249_159,101
6009_164,6765,6009,5547,1,164,21/06/2017,20/09/2017,101,5547_164,101
601_22,1401,601,1018,1,22,01/07/1997,28/08/1997,116,1018_22,116
601_28,1486,601,506,1,28,02/07/1999,26/09/1999,116,506_28,116
601_30,1849,601,506,1,30,06/06/2003,02/09/2003,116,506_30,116
601_30,1850,601,506,1,30,06/06/2003,02/09/2003,116,506_30,116
6022_124,6188,6022,5522,1,124,19/01/2014,04/03/2014,86,5522_124,86
6022_125,6313,6022,5643,0.984,125,16/06/2014,04/10/2014,86,5643_125,86
6022_159,6690,6022,5779,1,159,23/06/2016,19/09/2016,86,5779_159,86
6022_164,6853,6022,5291,0.947,164,21/06/2017,20/09/2017,86,5291_164,86
6022_166,6874,6022,6708,1,166,30/01/2018,14/03/2018,86,6708_166,86
6028_124,6150,6028,3456,0.999,124,19/01/2014,04/03/2014,126,3456_124,126
6028_125,6272,6028,3456,0.976,125,16/06/2014,04/10/2014,126,3456_125,126
6028_142,6673,6028,3456,1,142,22/06/2015,29/09/2015,126,3456_142,126
6028_159,6698,6028,3456,1,159,23/06/2016,19/09/2016,126,3456_159,126
6028_164,6733,6028,5829,1,164,21/06/2017,20/09/2017,126,5829_164,126
6028_166,6870,6028,3456,1,166,30/01/2018,14/03/2018,126,3456_166,126
6034_139,6385,6034,5853,1,139,16/01/2015,05/03/2015,1.2,5853_139,1.2
6034_142,6646,6034,2966,0.999,142,22/06/2015,29/09/2015,1.2,2966_142,1.2
6034_164,6777,6034,2966,0.997,164,21/06/2017,20/09/2017,1.2,2966_164,1.2
6034_164,6777,6034,2966,0.997,164,21/06/2017,20/09/2017,1.2,2966_164,1.1
6034_166,6833,6034,5590,1,166,30/01/2018,14/03/2018,1.2,5590_166,1.2
6036_142,6660,6036,6163,1,142,22/06/2015,29/09/2015,35.1,6163_142,35.1
6036_142,6651,6036,5639,1,142,22/06/2015,29/09/2015,35.1,5639_142,35.1
6036_159,6705,6036,6163,1,159,23/06/2016,19/09/2016,35.1,6163_159,35.1
6036_164,6776,6036,6163,0.994,164,21/06/2017,20/09/2017,35.1,6163_164,35.1
6036_164,6888,6036,6163,1,164,21/06/2017,20/09/2017,35.1,6163_164,35.1
604_21,1186,604,603,0.997,21,24/06/1996,11/08/1996,33,603_21,33
604_22,1383,604,1039,0.367,22,01/07/1997,28/08/1997,33,1039_22,33
604_25,1385,604,216,0.998,25,20/06/1998,27/09/1998,33,216_25,33
604_28,1557,604,921,1,28,02/07/1999,26/09/1999,33,921_28,33
604_28,1553,604,1274,1,28,02/07/1999,26/09/1999,33,1274_28,33
604_40,1729,604,1221,0.998,40,29/06/2001,26/07/2001,33,1221_40,33
6044_142,6376,6044,5822,1,142,22/06/2015,29/09/2015,57.1,5822_142,57.1
6044_161,6783,6044,3089,1,161,07/02/2017,03/03/2017,57.1,3089_161,57.1
6044_166,6869,6044,3089,1,166,30/01/2018,14/03/2018,57.1,3089_166,57.1
6048_125,6191,6048,4957,1,125,16/06/2014,04/10/2014,42,4957_125,42
6048_164,6753,6048,5776,1,164,21/06/2017,20/09/2017,42,5776_164,42
6048_164,6753,6048,5776,1,164,21/06/2017,20/09/2017,42,5776_164,87.1
6061_125,6206,6061,5547,0.999,125,16/06/2014,04/10/2014,68,5547_125,68
6061_142,6381,6061,5547,1,142,22/06/2015,29/09/2015,68,5547_142,68
6061_142,6380,6061,5547,1,142,22/06/2015,29/09/2015,68,5547_142,68
6061_164,6778,6061,5547,1,164,21/06/2017,20/09/2017,68,5547_164,68
6064_166,6845,6064,5626,1,166,30/01/2018,14/03/2018,137,5626_166,137
6066_124,6165,6066,1750,1,124,19/01/2014,04/03/2014,1,1750_124,1
6066_125,6229,6066,1750,1,125,16/06/2014,04/10/2014,1,1750_125,1
6068_159,6760,6068,5826,1,159,23/06/2016,19/09/2016,47.2,5826_159,47.2
6068_164,6738,6068,5826,1,164,21/06/2017,20/09/2017,47.2,5826_164,47.2
608_21,1026,608,510,1,21,24/06/1996,11/08/1996,42,510_21,42
608_23,1275,608,510,1,23,20/12/1997,28/03/1998,42,510_23,42
6138_159,6703,6138,5513,1,159,23/06/2016,19/09/2016,33,5513_159,33
6138_164,6884,6138,6570,1,164,21/06/2017,20/09/2017,33,6570_164,33
6139_159,6692,6139,6018,1,159,23/06/2016,19/09/2016,51.2,6018_159,51.2
6139_161,6731,6139,6018,0.999,161,07/02/2017,03/03/2017,51.2,6018_161,51.2
6139_164,6741,6139,6018,1,164,21/06/2017,20/09/2017,51.2,6018_164,51.2
6139_166,6854,6139,6018,1,166,30/01/2018,14/03/2018,51.2,6018_166,51.2
6143_159,6694,6143,3089,1,159,23/06/2016,19/09/2016,58,3089_159,58
6143_164,6838,6143,3089,1,164,21/06/2017,20/09/2017,58,3089_164,58
6145_159,6762,6145,5588,1,159,23/06/2016,19/09/2016,30,5588_159,30
6145_159,6671,6145,5588,1,159,23/06/2016,19/09/2016,30,5588_159,30
6159_142,6557,6159,5679,1,142,22/06/2015,29/09/2015,26.5,5679_142,26.5
6159_164,6839,6159,6559,1,164,21/06/2017,20/09/2017,26.5,6559_164,26.5
6160_164,6872,6160,5679,1,164,21/06/2017,20/09/2017,20,5679_164,20
6161_164,6771,6161,6163,1,164,21/06/2017,20/09/2017,35.1,6163_164,35.1
6161_166,6855,6161,6163,1,166,30/01/2018,14/03/2018,35.1,6163_166,35.1
6162_161,6732,6162,4860,1,161,07/02/2017,03/03/2017,50,4860_161,50
6168_159,6664,6168,6146,1,159,23/06/2016,19/09/2016,139,6146_159,139
6169_164,6786,6169,6170,1,164,21/06/2017,20/09/2017,94.2,6170_164,94.2
6174_164,6875,6174,5291,0.998,164,21/06/2017,20/09/2017,110,5291_164,1.1
6174_164,6875,6174,5291,0.998,164,21/06/2017,20/09/2017,110,5291_164,110
6181_142,6659,6181,4872,1,142,22/06/2015,29/09/2015,64,4872_142,64
6182_142,6553,6182,5283,1,142,22/06/2015,29/09/2015,59.1,5283_142,59.1
6185_164,6759,6185,3486,0.999,164,21/06/2017,20/09/2017,66,3486_164,66
6185_166,6868,6185,6710,1,166,30/01/2018,14/03/2018,66,6710_166,66
6186_161,6773,6186,2974,0.999,161,07/02/2017,03/03/2017,77,2974_161,77
6186_164,6841,6186,6384,1,164,21/06/2017,20/09/2017,77,6384_164,77
6186_166,6840,6186,6384,0.999,166,30/01/2018,14/03/2018,77.2,6384_166,77.2
6186_166,6840,6186,6384,0.999,166,30/01/2018,14/03/2018,77.2,6384_166,77
6187_166,6856,6187,6213,1,166,30/01/2018,14/03/2018,46.1,6213_166,46.1
6187_166,6856,6187,6213,1,166,30/01/2018,14/03/2018,46.1,6213_166,46
6188_166,6861,6188,6574,1,166,30/01/2018,14/03/2018,86.1,6574_166,86.1
6191_159,6677,6191,5855,0.998,159,23/06/2016,19/09/2016,47.1,5855_159,47.1
6191_159,6677,6191,5855,0.998,159,23/06/2016,19/09/2016,47.1,5855_159,50
6191_164,6873,6191,6163,0.992,164,21/06/2017,20/09/2017,47.1,6163_164,47.1
6194_142,6644,6194,5855,0.999,142,22/06/2015,29/09/2015,34.5,5855_142,34.5
6195_166,6851,6195,6689,0.991,166,30/01/2018,14/03/2018,73,6689_166,73
6199_159,6707,6199,6011,0.999,159,23/06/2016,19/09/2016,11,6011_159,11
6211_142,6574,6211,6011,1,142,22/06/2015,29/09/2015,30.2,6011_142,30.2
6211_164,6775,6211,6231,1,164,21/06/2017,20/09/2017,30.2,6231_164,30.2
6211_164,6775,6211,6231,1,164,21/06/2017,20/09/2017,30.2,6231_164,30
6214_144,6656,6214,5291,1,144,02/02/2016,09/03/2016,45,5291_144,45
6214_159,6708,6214,5291,1,159,23/06/2016,19/09/2016,45,5291_159,45
6214_159,6740,6214,5291,1,159,23/06/2016,19/09/2016,45,5291_159,45
6214_164,6757,6214,5291,1,164,21/06/2017,20/09/2017,45,5291_164,45
6215_164,6745,6215,6144,1,164,21/06/2017,20/09/2017,1,6144_164,1
6215_166,6857,6215,6144,1,166,30/01/2018,14/03/2018,1,6144_166,1
6217_142,6568,6217,6024,1,142,22/06/2015,29/09/2015,27.1,6024_142,27.1
6229_142,6571,6229,6155,1,142,22/06/2015,29/09/2015,8,6155_142,8
6229_142,6571,6229,6155,1,142,22/06/2015,29/09/2015,8,6155_142,59.2
6229_159,6697,6229,6155,0.871,159,23/06/2016,19/09/2016,8,6155_159,8
6229_159,6702,6229,6155,1,159,23/06/2016,19/09/2016,8,6155_159,8
6233_166,6860,6233,5639,1,166,30/01/2018,14/03/2018,116,5639_166,116
627_19,892,627,549,1,19,22/05/1995,14/09/1995,106,549_19,51
627_19,892,627,549,1,19,22/05/1995,14/09/1995,106,549_19,106
627_28,1570,627,467,1,28,02/07/1999,26/09/1999,88.1,467_28,88.1
6272_164,6887,6272,6221,1,164,21/06/2017,20/09/2017,55.1,6221_164,55.1
6272_164,6763,6272,6221,1,164,21/06/2017,20/09/2017,55.1,6221_164,55.1
6274_159,6695,6274,NA,0.596,159,23/06/2016,19/09/2016,33.1,NA_159,33.1
628_17,521,628,498,0.827,17,07/07/1994,29/07/1994,52,498_17,52
628_19,871,628,NA,0.679,19,22/05/1995,14/09/1995,52,NA_19,52
628_22,1207,628,1041,0.986,22,01/07/1997,28/08/1997,52,1041_22,52
628_25,1361,628,1041,1,25,20/06/1998,27/09/1998,52,1041_25,52
628_28,1488,628,NA,0.613,28,02/07/1999,26/09/1999,52,NA_28,52
628_41,1765,628,1358,1,41,11/07/2002,02/10/2002,52,1358_41,52
630_22,1360,630,1041,1,22,01/07/1997,28/08/1997,53.1,1041_22,53.1
635_21,1225,635,636,1,21,24/06/1996,11/08/1996,70,636_21,70
635_23,1288,635,636,1,23,20/12/1997,28/03/1998,70,636_23,70
6373_142,6547,6373,3087,1,142,22/06/2015,29/09/2015,21,3087_142,21
6373_144,6645,6373,3087,1,144,02/02/2016,09/03/2016,21,3087_144,21
6377_164,6774,6377,6651,1,164,21/06/2017,20/09/2017,92,6651_164,92
6377_166,6908,6377,6651,1,166,30/01/2018,14/03/2018,92,6651_166,92
6378_164,6768,6378,5822,1,164,21/06/2017,20/09/2017,56,5822_164,57.1
6378_164,6768,6378,5822,1,164,21/06/2017,20/09/2017,56,5822_164,56
6378_164,6767,6378,5822,1,164,21/06/2017,20/09/2017,56,5822_164,57.1
6378_164,6767,6378,5822,1,164,21/06/2017,20/09/2017,56,5822_164,56
639_25,1517,639,208,0.999,25,20/06/1998,27/09/1998,101.1,208_25,101.1
639_25,3844,639,1028,0.628,25,20/06/1998,27/09/1998,101.1,1028_25,101.1
639_30,1882,639,1610,1,30,06/06/2003,02/09/2003,101.1,1610_30,101.1
639_39,1611,639,1028,1,39,25/07/2000,13/08/2000,101.1,1028_39,101.1
639_40,1728,639,1610,1,40,29/06/2001,26/07/2001,101.1,1610_40,101.1
64_16,528,64,178,1,16,07/08/1993,13/08/1993,71,178_16,71
64_17,527,64,178,1,17,07/07/1994,29/07/1994,71,178_17,71
64_17,912,64,178,1,17,07/07/1994,29/07/1994,71,178_17,71
64_21,4260,64,637,0.998,21,24/06/1996,11/08/1996,71,637_21,71
641_21,4257,641,NA,0.639,21,24/06/1996,11/08/1996,72,NA_21,72
641_21,1056,641,637,1,21,24/06/1996,11/08/1996,72,637_21,72
641_21,1175,641,637,1,21,24/06/1996,11/08/1996,72,637_21,72
641_22,1241,641,637,1,22,01/07/1997,28/08/1997,72,637_22,72
641_23,1302,641,637,1,23,20/12/1997,28/03/1998,72,637_23,72
6551_164,6755,6551,5292,1,164,21/06/2017,20/09/2017,140,5292_164,140
6551_166,6925,6551,6167,0.999,166,30/01/2018,14/03/2018,140,6167_166,140
6554_164,6750,6554,5779,1,164,21/06/2017,20/09/2017,41.1,5779_164,41.1
6568_164,6832,6568,5523,1,164,21/06/2017,20/09/2017,43,5523_164,43
6568_166,6892,6568,5523,1,166,30/01/2018,14/03/2018,43,5523_166,43
663_17,942,663,NA,0.78,17,07/07/1994,29/07/1994,74.1,NA_17,102
663_17,942,663,NA,0.78,17,07/07/1994,29/07/1994,74.1,NA_17,112
663_17,942,663,NA,0.78,17,07/07/1994,29/07/1994,74.1,NA_17,46
663_17,942,663,NA,0.78,17,07/07/1994,29/07/1994,74.1,NA_17,74.1
663_28,1568,663,1154,1,28,02/07/1999,26/09/1999,88.1,1154_28,88.1
6647_164,6844,6647,3486,1,164,21/06/2017,20/09/2017,81,3486_164,81
6652_164,6766,6652,6166,1,164,21/06/2017,20/09/2017,49,6166_164,49
6656_164,6758,6656,6761,1,164,21/06/2017,20/09/2017,77.2,6761_164,77.2
6657_164,6781,6657,6651,1,164,21/06/2017,20/09/2017,104,6651_164,104
6659_166,6909,6659,6701,0.999,166,30/01/2018,14/03/2018,5,6701_166,5
666_22,1233,666,916,1,22,01/07/1997,28/08/1997,102,916_22,102
666_28,1498,666,1028,1,28,02/07/1999,26/09/1999,102,1028_28,102
666_40,1727,666,1171,1,40,29/06/2001,26/07/2001,102,1171_40,102
6670_164,6834,6670,5821,1,164,21/06/2017,20/09/2017,112,5821_164,112
6673_164,6864,6673,6193,1,164,21/06/2017,20/09/2017,15,6193_164,15
6690_166,6859,6690,6385,1,166,30/01/2018,14/03/2018,1.1,6385_166,1.1
670_23,1296,670,1211,1,23,20/12/1997,28/03/1998,73,1211_23,73
670_28,1499,670,1381,1,28,02/07/1999,26/09/1999,73,1381_28,73
6700_166,6894,6700,6645,1,166,30/01/2018,14/03/2018,7,6645_166,7
671_17,844,671,208,1,17,07/07/1994,29/07/1994,101.1,208_17,101.1
6727_164,6742,6727,5590,0.876,164,21/06/2017,20/09/2017,29,5590_164,29
6737_166,6876,6737,5821,1,166,30/01/2018,14/03/2018,39,5821_166,39
675_21,1197,675,846,0.999,21,24/06/1996,11/08/1996,88,846_21,88
675_21,1057,675,549,0.999,21,24/06/1996,11/08/1996,88,549_21,88
675_21,1060,675,549,0.99,21,24/06/1996,11/08/1996,88,549_21,88
675_22,3829,675,846,1,22,01/07/1997,28/08/1997,88,846_22,88
677_17,937,677,673,1,17,07/07/1994,29/07/1994,95.1,673_17,95.1
677_21,1173,677,673,0.996,21,24/06/1996,11/08/1996,95,673_21,95
677_22,1304,677,1168,0.95,22,01/07/1997,28/08/1997,95,1168_22,95
677_28,1533,677,1028,1,28,02/07/1999,26/09/1999,95,1028_28,95
679_22,1382,679,477,0.945,22,01/07/1997,28/08/1997,73,477_22,73
679_22,1269,679,477,0.599,22,01/07/1997,28/08/1997,73,477_22,73
6849_166,6866,6849,6170,0.859,166,30/01/2018,14/03/2018,103.1,6170_166,103.1
71_16,670,71,NA,0.604,16,07/08/1993,13/08/1993,101.1,NA_16,101.1
71_16,671,71,208,0.93,16,07/08/1993,13/08/1993,101.1,208_16,101.1
774_21,1183,774,864,1,21,24/06/1996,11/08/1996,82,864_21,82
774_21,1176,774,633,0.996,21,24/06/1996,11/08/1996,82,633_21,82
774_21,1242,774,633,0.999,21,24/06/1996,11/08/1996,82,633_21,82
774_23,1245,774,857,0.981,23,20/12/1997,28/03/1998,82,857_23,82
774_25,3946,774,1198,1,25,20/06/1998,27/09/1998,82,1198_25,82
774_27,1424,774,1198,1,27,09/04/1999,04/05/1999,82,1198_27,82
774_39,1597,774,1198,1,39,25/07/2000,13/08/2000,82,1198_39,82
78_16,472,78,77,0.525,16,07/08/1993,13/08/1993,44,77_16,44
79_16,555,79,465,0.322,16,07/08/1993,13/08/1993,44,465_16,44
792_17,924,792,494,1,17,07/07/1994,29/07/1994,51,494_17,51
792_17,627,792,494,0.447,17,07/07/1994,29/07/1994,51,494_17,51
794_17,842,794,609,1,17,07/07/1994,29/07/1994,31,609_17,31
794_21,1052,794,549,0.972,21,24/06/1996,11/08/1996,31,549_21,31
799_14,451,799,NA,0.304,14,01/01/1991,31/12/1991,29,NA_14,29
799_14,500,799,NA,0.389,14,01/01/1991,31/12/1991,29,NA_14,29
800_14,450,800,NA,0.477,14,01/01/1991,31/12/1991,78,NA_14,78
800_14,439,800,42,0.697,14,01/01/1991,31/12/1991,78,42_14,78
800_16,598,800,NA,0.368,16,07/08/1993,13/08/1993,78,NA_16,78
82_16,509,82,NA,0.405,16,07/08/1993,13/08/1993,88,NA_16,88
82_16,549,82,331,0.913,16,07/08/1993,13/08/1993,88,331_16,88
82_16,675,82,NA,0.473,16,07/08/1993,13/08/1993,88,NA_16,88
82_16,550,82,51,0.764,16,07/08/1993,13/08/1993,88,51_16,88
823_19,867,823,562,0.999,19,22/05/1995,14/09/1995,8,562_19,8
823_21,1016,823,562,1,21,24/06/1996,11/08/1996,8,562_21,8
823_25,1485,823,562,1,25,20/06/1998,27/09/1998,8,562_25,8
823_28,1560,823,499,1,28,02/07/1999,26/09/1999,8,499_28,8
823_40,1620,823,1268,1,40,29/06/2001,26/07/2001,8,1268_40,8
825_21,4258,825,602,0.564,21,24/06/1996,11/08/1996,24,602_21,24
825_23,1286,825,672,1,23,20/12/1997,28/03/1998,24,672_23,24
825_25,1417,825,672,0.998,25,20/06/1998,27/09/1998,24,672_25,24
825_28,1537,825,1286,1,28,02/07/1999,26/09/1999,24,1286_28,24
825_30,1858,825,1611,1,30,06/06/2003,02/09/2003,24,1611_30,24
826_22,1228,826,1212,0.998,22,01/07/1997,28/08/1997,33.1,1212_22,33.1
826_26,1501,826,216,0.987,26,12/01/1999,29/01/1999,33.1,216_26,33.1
826_28,1521,826,1213,0.997,28,02/07/1999,26/09/1999,33.1,1213_28,33.1
826_39,1590,826,1274,1,39,25/07/2000,13/08/2000,33.1,1274_39,33.1
826_41,1668,826,1213,1,41,11/07/2002,02/10/2002,33.1,1213_41,33.1
826_41,1747,826,1590,1,41,11/07/2002,02/10/2002,33.1,1590_41,33.1
827_21,1032,827,606,1,21,24/06/1996,11/08/1996,46,606_21,46
827_21,1246,827,176,0.5,21,24/06/1996,11/08/1996,46,176_21,46
827_22,3785,827,176,0.817,22,01/07/1997,28/08/1997,46,176_22,46
832_22,1356,832,1041,1,22,01/07/1997,28/08/1997,56,1041_22,56
832_25,1394,832,1041,0.999,25,20/06/1998,27/09/1998,56,1041_25,56
832_30,1869,832,1604,1,30,06/06/2003,02/09/2003,56,1604_30,56
832_31,2991,832,1435,1,31,12/12/2003,14/01/2004,56,1435_31,56
832_40,1618,832,1435,1,40,29/06/2001,26/07/2001,56,1435_40,56
832_40,1892,832,1534,1,40,29/06/2001,26/07/2001,56,1534_40,56
833_28,4057,833,497,1,28,02/07/1999,26/09/1999,7,497_28,7
835_21,1062,835,860,1,21,24/06/1996,11/08/1996,51.1,860_21,51.1
835_22,1226,835,1165,1,22,01/07/1997,28/08/1997,51.1,1165_22,51.1
835_28,1493,835,1031,1,28,02/07/1999,26/09/1999,51.1,1031_28,51.1
838_22,1224,838,215,0.86,22,01/07/1997,28/08/1997,18,215_22,18
840_22,3754,840,495,1,22,01/07/1997,28/08/1997,15,495_22,15
840_25,1409,840,597,1,25,20/06/1998,27/09/1998,15,597_25,15
840_27,1511,840,597,1,27,09/04/1999,04/05/1999,15,597_27,15
840_28,3976,840,597,1,28,02/07/1999,26/09/1999,15,597_28,15
840_40,1623,840,497,1,40,29/06/2001,26/07/2001,15,497_40,15
840_41,1733,840,1187,1,41,11/07/2002,02/10/2002,15,1187_41,15
840_41,1661,840,911,0.999,41,11/07/2002,02/10/2002,15,911_41,15
845_22,1208,845,941,0.887,22,01/07/1997,28/08/1997,93,941_22,93
845_25,1398,845,674,1,25,20/06/1998,27/09/1998,93,674_25,93
845_25,1399,845,674,1,25,20/06/1998,27/09/1998,93,674_25,93
845_28,1494,845,1276,1,28,02/07/1999,26/09/1999,93,1276_28,93
845_40,1751,845,1276,1,40,29/06/2001,26/07/2001,93,1276_40,93
845_40,1613,845,1276,1,40,29/06/2001,26/07/2001,93,1276_40,93
845_40,1681,845,1276,1,40,29/06/2001,26/07/2001,93,1276_40,93
845_41,1801,845,1276,1,41,11/07/2002,02/10/2002,93,1276_41,93
845_41,1680,845,1276,1,41,11/07/2002,02/10/2002,93,1276_41,93
845_75,4893,845,1276,1,75,12/06/2006,02/09/2006,93,1276_75,93
848_28,1584,848,1370,0.999,28,02/07/1999,26/09/1999,36,1370_28,36
853_19,1018,853,1862,1,19,22/05/1995,14/09/1995,54,1862_19,54
