"mum_FPID" "id" "mum" "dad" "p" "FPID" "O_Terr" "dad_FPID" "MumStatus" "mum_Terr"
"1902" "NA_14" "462" NA "65" "1" 14 39 "65_14" NA NA
"1903" "NA_14" "468" NA "176" "1" 14 112 "176_14" NA NA
"1904" "NA_14" "469" NA "176" "0.998" 14 112 "176_14" NA NA
"1905" "NA_14" "473" NA "73" "0.61" 14 60 "73_14" NA NA
"1906" "NA_14" "476" NA "77" "0.454" 14 86 "77_14" NA NA
"1907" "NA_14" "477" NA "77" "0.822" 14 86 "77_14" NA NA
"1908" "NA_14" "479" NA "73" "0.612" 14 59 "73_14" NA NA
"1909" "NA_14" "464" NA "216" "0.898" 14 36 "216_14" NA NA
"1910" "NA_14" "467" NA "176" "0.963" 14 112 "176_14" NA NA
"1911" "NA_14" "478" NA "73" "0.623" 14 59 "73_14" NA NA
"1912" "NA_14" "440" NA "2843" "0.696" 14 3 "2843_14" NA NA
"1913" "NA_14" "447" NA NA "0.522" 14 38 "NA_14" NA NA
"1914" "NA_14" "456" NA NA "0.39" 14 54 "NA_14" NA NA
"1915" "NA_14" "461" NA "77" "0.828" 14 39 "77_14" NA NA
"1916" "NA_14" "465" NA "77" "0.799" 14 39 "77_14" NA NA
"1917" "NA_14" "457" NA "2763" "0.269" 14 11 "2763_14" NA NA
"1918" "NA_142" "6648" NA "5498" "0.998" 142 101.1 "5498_142" NA NA
"1919" "NA_142" "6567" NA "5498" "0.63" 142 108 "5498_142" NA NA
"1920" "NA_16" "642" NA "73" "0.637" 16 81 "73_16" NA NA
"1921" "NA_16" "679" NA "465" "0.998" 16 86 "465_16" NA NA
"1922" "NA_16" "551" NA NA "0.327" 16 107 "NA_16" NA NA
"1923" "NA_16" "523" NA "33" "0.391" 16 56 "33_16" NA NA
"1924" "NA_16" "524" NA "33" "0.692" 16 114 "33_16" NA NA
"1925" "NA_16" "676" NA NA "0.486" 16 87 "NA_16" NA NA
"1926" "NA_16" "595" NA "473" "0.931" 16 6 "473_16" NA NA
"1927" "NA_16" "525" NA NA "0.489" 16 67 "NA_16" NA NA
"1928" "NA_16" "466" NA "453" "0.965" 16 46 "453_16" NA NA
"1929" "NA_16" "677" NA NA "0.614" 16 95.1 "NA_16" NA NA
"1930" "NA_16" "553" NA NA "0.501" 16 89 "NA_16" NA NA
"1931" "NA_16" "602" NA "75" "0.991" 16 84 "75_16" NA NA
"1932" "NA_16" "669" NA NA "0.652" 16 104.1 "NA_16" NA NA
"1933" "NA_16" "508" NA "331" "0.997" 16 84 "331_16" NA NA
"1934" "NA_16" "681" NA NA "0.471" 16 107 "NA_16" NA NA
"1935" "NA_16" "511" NA NA "0.472" 16 33 "NA_16" NA NA
"1936" "NA_16" "666" NA NA "0.617" 16 92 "NA_16" NA NA
"1937" "NA_16" "604" NA NA "0.562" 16 34 "NA_16" NA NA
"1938" "NA_16" "530" NA NA "0.457" 16 72 "NA_16" NA NA
"1939" "NA_16" "531" NA "73" "0.639" 16 81 "73_16" NA NA
"1940" "NA_16" "556" NA "77" "0.546" 16 106 "77_16" NA NA
"1941" "NA_16" "673" NA "208" "0.898" 16 95.1 "208_16" NA NA
"1942" "NA_16" "547" NA NA "0.66" 16 103 "NA_16" NA NA
"1943" "NA_16" "609" NA NA "0.451" 16 31 "NA_16" NA NA
"1944" "NA_16" "522" NA "33" "0.611" 16 58 "33_16" NA NA
"1945" "NA_16" "496" NA "446" "0.978" 16 3.1 "446_16" NA NA
"1946" "NA_16" "539" NA "478" "0.989" 16 74 "478_16" NA NA
"1947" "NA_16" "541" NA "22" "0.371" 16 31 "22_16" NA NA
"1948" "NA_16" "542" NA "208" "1" 16 96 "208_16" NA NA
"1949" "NA_16" "544" NA "478" "0.69" 16 103.1 "478_16" NA NA
"1950" "NA_16" "545" NA NA "0.621" 16 104.1 "NA_16" NA NA
"1951" "NA_16" "546" NA NA "0.636" 16 92 "NA_16" NA NA
"1952" "NA_16" "548" NA NA "0.591" 16 93 "NA_16" NA NA
"1953" "NA_16" "641" NA NA "0.639" 16 72 "NA_16" NA NA
"1954" "NA_16" "603" NA "51" "0.99" 16 34 "51_16" NA NA
"1955" "NA_16" "540" NA "446" "0.471" 16 70 "446_16" NA NA
"1956" "NA_16" "512" NA "216" "0.993" 16 33 "216_16" NA NA
"1957" "NA_16" "499" NA "21" "0.843" 16 6 "21_16" NA NA
"1958" "NA_16" "561" NA NA "0.566" 16 46 "NA_16" NA NA
"1959" "NA_16" "503" NA "54" "0.585" 16 25 "54_16" NA NA
"1960" "NA_16" "674" NA NA "0.592" 16 93 "NA_16" NA NA
"1961" "NA_16" "495" NA "2843" "0.425" 16 3.1 "2843_16" NA NA
"1962" "NA_16" "629" NA "298" "0.98" 16 56 "298_16" NA NA
"1963" "NA_16" "678" NA "208" "0.924" 16 89 "208_16" NA NA
"1964" "NA_16" "665" NA "178" "0.972" 16 96 "178_16" NA NA
"1965" "NA_16" "635" NA "331" "0.446" 16 70 "331_16" NA NA
"1966" "NA_16" "630" NA "1862" "0.361" 16 53.1 "1862_16" NA NA
"1967" "NA_16" "557" NA "448" "0.886" 16 41 "448_16" NA NA
"1968" "NA_16" "672" NA NA "0.494" 16 103.1 "NA_16" NA NA
"1969" "NA_16" "559" NA "331" "0.999" 16 108 "331_16" NA NA
"1970" "NA_16" "633" NA "73" "0.73" 16 85 "73_16" NA NA
"1971" "NA_16" "634" NA "33" "0.694" 16 114 "33_16" NA NA
"1972" "NA_16" "497" NA "33" "0.667" 16 114 "33_16" NA NA
"1973" "NA_16" "628" NA "438" "0.264" 16 52 "438_16" NA NA
"1974" "NA_16" "552" NA "478" "0.754" 16 102 "478_16" NA NA
"1975" "NA_16" "632" NA NA "0.314" 16 60 "NA_16" NA NA
"1976" "NA_16" "607" NA "176" "1" 16 45 "176_16" NA NA
"1977" "NA_16" "560" NA "65" "0.699" 16 46 "65_16" NA NA
"1978" "NA_16" "529" NA NA "0.47" 16 67 "NA_16" NA NA
"1979" "NA_16" "543" NA NA "0.615" 16 92 "NA_16" NA NA
"1980" "NA_16" "636" NA NA "0.536" 16 70 "NA_16" NA NA
"1981" "NA_16" "637" NA NA "0.633" 16 72 "NA_16" NA NA
"1982" "NA_16" "638" NA "73" "0.73" 16 85 "73_16" NA NA
"1983" "NA_164" "6917" NA NA "0.543" 164 112 "NA_164" NA NA
"1984" "NA_164" "6843" NA NA "0.427" 164 64 "NA_164" NA NA
"1985" "NA_17" "597" NA "293" "0.577" 17 78 "293_17" NA NA
"1986" "NA_17" "859" NA NA "0.622" 17 1 "NA_17" NA NA
"1987" "NA_17" "860" NA "494" "0.987" 17 51.1 "494_17" NA NA
"1988" "NA_17" "872" NA NA "0.43" 17 84.1 "NA_17" NA NA
"1989" "NA_17" "873" NA "676" "0.876" 17 84.1 "676_17" NA NA
"1990" "NA_17" "877" NA NA "0.394" 17 50 "NA_17" NA NA
"1991" "NA_17" "922" NA NA "0.623" 17 1 "NA_17" NA NA
"1992" "NA_17" "825" NA "1862" "0.813" 17 24 "1862_17" NA NA
"1993" "NA_17" "826" NA "21" "0.999" 17 50 "21_17" NA NA
"1994" "NA_17" "930" NA "200" "0.633" 17 9 "200_17" NA NA
"1995" "NA_17" "940" NA "559" "0.991" 17 104 "559_17" NA NA
"1996" "NA_17" "1861" NA NA "0.631" 17 16 "NA_17" NA NA
"1997" "NA_17" "858" NA NA "0.682" 17 62 "NA_17" NA NA
"1998" "NA_17" "776" NA "637" "0.674" 17 81 "637_17" NA NA
"1999" "NA_17" "866" NA "642" "0.996" 17 64 "642_17" NA NA
"2000" "NA_17" "878" NA NA "0.774" 17 47.1 "NA_17" NA NA
"2001" "NA_17" "881" NA "498" "0.542" 17 54 "498_17" NA NA
"2002" "NA_17" "843" NA NA "0.541" 17 82 "NA_17" NA NA
"2003" "NA_17" "847" NA "545" "0.93" 17 104 "545_17" NA NA
"2004" "NA_17" "849" NA "540" "0.869" 17 73 "540_17" NA NA
"2005" "NA_17" "864" NA "632" "0.809" 17 64 "632_17" NA NA
"2006" "NA_17" "856" NA "173" "0.326" 17 54 "173_17" NA NA
"2007" "NA_17" "774" NA "525" "0.878" 17 82 "525_17" NA NA
"2008" "NA_17" "927" NA "562" "1" 17 8 "562_17" NA NA
"2009" "NA_17" "846" NA "545" "0.913" 17 104 "545_17" NA NA
"2010" "NA_17" "824" NA "633" "1" 17 109 "633_17" NA NA
"2011" "NA_17" "852" NA "559" "0.825" 17 110 "559_17" NA NA
"2012" "NA_17" "823" NA NA "0.32" 17 8 "NA_17" NA NA
"2013" "NA_17" "865" NA NA "0.623" 17 64 "NA_17" NA NA
"2014" "NA_17" "851" NA NA "0.456" 17 90 "NA_17" NA NA
"2015" "NA_17" "832" NA NA "0.57" 17 56 "NA_17" NA NA
"2016" "NA_17" "668" NA "544" "1" 17 103.1 "544_17" NA NA
"2017" "NA_17" "926" NA "499" "0.619" 17 2 "499_17" NA NA
"2018" "NA_17" "775" NA NA "0.669" 17 82 "NA_17" NA NA
"2019" "NA_19" "1015" NA "830" "1" 19 58 "830_19" NA NA
"2020" "NA_19" "1019" NA "881" "0.983" 19 58 "881_19" NA NA
"2021" "NA_19" "1021" NA "75" "1" 19 17 "75_19" NA NA
"2022" "NA_19" "1022" NA "824" "0.652" 19 75 "824_19" NA NA
"2023" "NA_19" "1035" NA NA "0.449" 19 42 "NA_19" NA NA
"2024" "NA_19" "1039" NA NA "0.542" 19 21 "NA_19" NA NA
"2025" "NA_19" "1041" NA "881" "0.842" 19 53.1 "881_19" NA NA
"2026" "NA_19" "870" NA "851" "1" 19 90 "851_19" NA NA
"2027" "NA_21" "1240" NA "642" "0.977" 21 82.3 "642_21" NA NA
"2028" "NA_21" "1191" NA "633" "0.927" 21 82.1 "633_21" NA NA
"2029" "NA_21" "1158" NA "881" "0.99" 21 52.1 "881_21" NA NA
"2030" "NA_21" "1205" NA "331" "1" 21 82.2 "331_21" NA NA
"2031" "NA_21" "1166" NA "605" "0.387" 21 75 "605_21" NA NA
"2032" "NA_21" "1212" NA "1039" "0.509" 21 33.1 "1039_21" NA NA
"2033" "NA_21" "4259" NA "25" "0.319" 21 36 "25_21" NA NA
"2034" "NA_21" "1177" NA "854" "0.702" 21 109 "854_21" NA NA
"2035" "NA_21" "1178" NA NA "0.445" 21 48 "NA_21" NA NA
"2036" "NA_21" "1184" NA "1039" "0.691" 21 50.1 "1039_21" NA NA
"2037" "NA_21" "1189" NA "545" "0.701" 21 83 "545_21" NA NA
"2038" "NA_21" "1194" NA "1018" "0.998" 21 111 "1018_21" NA NA
"2039" "NA_21" "1195" NA "854" "0.796" 21 63 "854_21" NA NA
"2040" "NA_21" "1198" NA "642" "0.942" 21 82 "642_21" NA NA
"2041" "NA_21" "1211" NA "547" "0.974" 21 73 "547_21" NA NA
"2042" "NA_21" "1218" NA "547" "0.996" 21 103.1 "547_21" NA NA
"2043" "NA_21" "1235" NA "1039" "0.972" 21 21 "1039_21" NA NA
"2044" "NA_21" "1247" NA NA "0.329" 21 17 "NA_21" NA NA
"2045" "NA_21" "4261" NA "1028" "0.859" 21 92 "1028_21" NA NA
"2046" "NA_22" "3741" NA "498" "0.38" 22 1 "498_22" NA NA
"2047" "NA_22" "1381" NA "847" "0.986" 22 94 "847_22" NA NA
"2048" "NA_22" "1347" NA "860" "0.44" 22 29 "860_22" NA NA
"2049" "NA_22" "1303" NA "636" "0.983" 22 69 "636_22" NA NA
"2050" "NA_22" "1244" NA "216" "0.627" 22 33 "216_22" NA NA
"2051" "NA_22" "1285" NA "544" "0.706" 22 109 "544_22" NA NA
"2052" "NA_22" "3742" NA "929" "0.773" 22 10 "929_22" NA NA
"2053" "NA_23" "1346" NA "523" "0.475" 23 52.1 "523_23" NA NA
"2054" "NA_25" "1390" NA "1274" "0.873" 25 11 "1274_25" NA NA
"2055" "NA_26" "1569" NA "1198" "0.999" 26 108 "1198_26" NA NA
"2056" "NA_27" "1567" NA "1164" "0.485" 27 25 "1164_27" NA NA
"2057" "NA_28" "4064" NA NA "0.323" 28 8 "NA_28" NA NA
"2058" "NA_28" "1587" NA "1191" "0.468" 28 96 "1191_28" NA NA
"2059" "NA_28" "1490" NA "1041" "0.947" 28 52.2 "1041_28" NA NA
"2060" "NA_28" "1505" NA "911" "0.549" 28 21 "911_28" NA NA
"2061" "NA_30" "1872" NA "1040" "0.595" 30 75 "1040_30" NA NA
"2062" "NA_30" "1832" NA "1018" "0.356" 30 117 "1018_30" NA NA
"2063" "NA_30" "2976" NA NA "0.638" 30 116 "NA_30" NA NA
"2064" "NA_30" "1876" NA "1268" "0.816" 30 5 "1268_30" NA NA
"2065" "NA_30" "4235" NA "1794" "1" 30 94 "1794_30" NA NA
"2066" "NA_30" "1772" NA "1199" "0.32" 30 15 "1199_30" NA NA
"2067" "NA_31" "2989" NA "1767" "0.983" 31 21 "1767_31" NA NA
"2068" "NA_31" "2973" NA "544" "1" 31 103.1 "544_31" NA NA
"2069" "NA_35" "3696" NA NA "0.341" 35 42 "NA_35" NA NA
"2070" "NA_35" "3458" NA "1610" "0.991" 35 103.1 "1610_35" NA NA
"2071" "NA_37" "3446" NA "1702" "0.31" 37 29 "1702_37" NA NA
"2072" "NA_37" "3518" NA "1773" "0.627" 37 22 "1773_37" NA NA
"2073" "NA_37" "3519" NA "1773" "1" 37 21 "1773_37" NA NA
"2074" "NA_39" "1603" NA NA "0.49" 39 3.2 "NA_39" NA NA
"2075" "NA_40" "1757" NA NA "0.397" 40 41.1 "NA_40" NA NA
"2076" "NA_40" "1624" NA "1495" "0.698" 40 48 "1495_40" NA NA
"2077" "NA_40" "1666" NA "1040" "0.555" 40 28.1 "1040_40" NA NA
"2078" "NA_40" "1670" NA "453" "0.662" 40 39 "453_40" NA NA
"2079" "NA_40" "1674" NA "1209" "0.361" 40 30.2 "1209_40" NA NA
"2080" "NA_40" "1676" NA "1577" "0.752" 40 32 "1577_40" NA NA
"2081" "NA_40" "1695" NA "921" "0.344" 40 32.5 "921_40" NA NA
"2082" "NA_40" "1712" NA "1357" "0.998" 40 52.1 "1357_40" NA NA
"2083" "NA_40" "1744" NA "1577" "0.995" 40 43 "1577_40" NA NA
"2084" "NA_40" "1717" NA "1360" "0.939" 40 62 "1360_40" NA NA
"2085" "NA_41" "1781" NA "1579" "0.997" 41 117 "1579_41" NA NA
"2086" "NA_41" "1795" NA "1165" "0.786" 41 16 "1165_41" NA NA
"2087" "NA_41" "1726" NA "1504" "0.962" 41 41 "1504_41" NA NA
"2088" "NA_41" "1732" NA "544" "1" 41 103.1 "544_41" NA NA
"2089" "NA_41" "1789" NA NA "0.607" 41 101 "NA_41" NA NA
"2090" "NA_75" "4878" NA "1579" "0.35" 75 78 "1579_75" NA NA
"2091" "NA_75" "4918" NA "1579" "1" 75 117 "1579_75" NA NA
"2092" "NA_75" "4946" NA "1018" "0.618" 75 76 "1018_75" NA NA
"2093" "NA_75" "4947" NA "1777" "0.927" 75 77 "1777_75" NA NA
"2094" "NA_77" "5133" NA "1796" "0.563" 77 62.1 "1796_77" NA NA
"2095" "NA_77" "5162" NA "4918" "0.998" 77 117 "4918_77" NA NA
