TerritoryID,FieldPeriodID,PeriodStart,PeriodEnd,SummerIndex
60,30,06/06/2003,02/09/2003,1
60,31,12/12/2003,14/01/2004,0
60,32,17/05/2004,29/05/2004,1
60,34,30/05/2004,02/09/2004,1
60,35,18/12/2004,12/01/2005,0
60,37,26/05/2005,11/09/2005,1
60,39,25/07/2000,13/08/2000,1
60,40,29/06/2001,26/07/2001,1
60,41,11/07/2002,02/10/2002,0.976190476
60,54,11/11/2005,11/12/2005,0
60,75,12/06/2006,02/09/2006,1
60,77,06/01/2007,29/01/2007,0
60,82,14/06/2007,16/09/2007,1
60,85,08/01/2008,21/02/2008,0
60,87,10/07/2008,07/09/2008,1
60,90,30/12/2008,03/03/2009,0
60,92,08/06/2009,18/09/2009,1
60,103,12/02/2010,19/03/2010,0
60,104,30/06/2010,10/09/2010,1
60,105,25/06/2011,02/10/2011,0.98
60,112,22/01/2012,28/02/2012,0
60,116,04/06/2012,30/09/2012,1
60,118,22/01/2013,27/02/2013,0
60,122,18/06/2013,30/09/2013,1
60,124,19/01/2014,04/03/2014,0
60,125,16/06/2014,04/10/2014,0.963963964
60,139,16/01/2015,05/03/2015,0
60,142,22/06/2015,29/09/2015,1
60,144,02/02/2016,09/03/2016,0
60,159,23/06/2016,19/09/2016,1
60,161,07/02/2017,03/03/2017,0
60,164,21/06/2017,20/09/2017,1
60,166,30/01/2018,14/03/2018,0
60,167,19/06/2018,22/09/2018,1
60,171,21/01/2019,09/03/2019,0
60,173,10/06/2019,23/09/2019,1
60,174,05/02/2020,16/03/2020,0
61,2,10/03/1982,11/12/1982,0.660649819
61,3,26/05/1983,28/11/1983,0.684491979
61,4,13/01/1984,26/09/1984,0.69379845
61,5,16/03/1985,27/11/1985,0.712062257
61,6,19/05/1986,05/12/1986,0.671641791
61,7,29/01/1987,28/01/1988,0.501369863
61,8,16/07/1988,24/03/1989,0.305555556
61,10,02/07/1989,26/11/1989,0.614864865
61,12,22/01/1990,12/09/1990,0.705128205
61,14,01/01/1991,31/12/1991,0.501369863
61,16,07/08/1993,13/08/1993,1
61,17,07/07/1994,29/07/1994,1
61,19,22/05/1995,14/09/1995,1
61,21,24/06/1996,11/08/1996,1
61,22,01/07/1997,28/08/1997,1
61,23,20/12/1997,28/03/1998,0
61,25,20/06/1998,27/09/1998,1
61,26,12/01/1999,29/01/1999,0
61,27,09/04/1999,04/05/1999,1
61,28,02/07/1999,26/09/1999,1
61,30,06/06/2003,02/09/2003,1
61,31,12/12/2003,14/01/2004,0
61,32,17/05/2004,29/05/2004,1
61,34,30/05/2004,02/09/2004,1
61,35,18/12/2004,12/01/2005,0
61,37,26/05/2005,11/09/2005,1
61,39,25/07/2000,13/08/2000,1
61,40,29/06/2001,26/07/2001,1
61,41,11/07/2002,02/10/2002,0.976190476
61,54,11/11/2005,11/12/2005,0
61,75,12/06/2006,02/09/2006,1
61,77,06/01/2007,29/01/2007,0
61,82,14/06/2007,16/09/2007,1
61,85,08/01/2008,21/02/2008,0
61,87,10/07/2008,07/09/2008,1
61,90,30/12/2008,03/03/2009,0
61,92,08/06/2009,18/09/2009,1
61,103,12/02/2010,19/03/2010,0
61,104,30/06/2010,10/09/2010,1
61,105,25/06/2011,02/10/2011,0.98
61,112,22/01/2012,28/02/2012,0
61,116,04/06/2012,30/09/2012,1
61,118,22/01/2013,27/02/2013,0
61,122,18/06/2013,30/09/2013,1
61,124,19/01/2014,04/03/2014,0
62,4,13/01/1984,26/09/1984,0.69379845
62,5,16/03/1985,27/11/1985,0.712062257
62,6,19/05/1986,05/12/1986,0.671641791
62,7,29/01/1987,28/01/1988,0.501369863
62,17,07/07/1994,29/07/1994,1
62,19,22/05/1995,14/09/1995,1
62,21,24/06/1996,11/08/1996,1
62,22,01/07/1997,28/08/1997,1
62,23,20/12/1997,28/03/1998,0
62,25,20/06/1998,27/09/1998,1
62,26,12/01/1999,29/01/1999,0
62,27,09/04/1999,04/05/1999,1
62,28,02/07/1999,26/09/1999,1
62,30,06/06/2003,02/09/2003,1
62,31,12/12/2003,14/01/2004,0
62,32,17/05/2004,29/05/2004,1
62,34,30/05/2004,02/09/2004,1
62,35,18/12/2004,12/01/2005,0
62,37,26/05/2005,11/09/2005,1
62,39,25/07/2000,13/08/2000,1
62,40,29/06/2001,26/07/2001,1
62,41,11/07/2002,02/10/2002,0.976190476
62,54,11/11/2005,11/12/2005,0
62,75,12/06/2006,02/09/2006,1
62,77,06/01/2007,29/01/2007,0
62,82,14/06/2007,16/09/2007,1
62,85,08/01/2008,21/02/2008,0
62,87,10/07/2008,07/09/2008,1
62,90,30/12/2008,03/03/2009,0
62,92,08/06/2009,18/09/2009,1
62,103,12/02/2010,19/03/2010,0
62,104,30/06/2010,10/09/2010,1
62,105,25/06/2011,02/10/2011,0.98
62,112,22/01/2012,28/02/2012,0
62,116,04/06/2012,30/09/2012,1
62,118,22/01/2013,27/02/2013,0
62,122,18/06/2013,30/09/2013,1
62,124,19/01/2014,04/03/2014,0
62,125,16/06/2014,04/10/2014,0.963963964
62,139,16/01/2015,05/03/2015,0
62,142,22/06/2015,29/09/2015,1
62,144,02/02/2016,09/03/2016,0
62,159,23/06/2016,19/09/2016,1
62,161,07/02/2017,03/03/2017,0
62,164,21/06/2017,20/09/2017,1
62,166,30/01/2018,14/03/2018,0
62,167,19/06/2018,22/09/2018,1
62,171,21/01/2019,09/03/2019,0
62,173,10/06/2019,23/09/2019,1
62,174,05/02/2020,16/03/2020,0
63,2,10/03/1982,11/12/1982,0.660649819
63,3,26/05/1983,28/11/1983,0.684491979
63,4,13/01/1984,26/09/1984,0.69379845
63,5,16/03/1985,27/11/1985,0.712062257
63,6,19/05/1986,05/12/1986,0.671641791
63,7,29/01/1987,28/01/1988,0.501369863
63,8,16/07/1988,24/03/1989,0.305555556
63,10,02/07/1989,26/11/1989,0.614864865
63,12,22/01/1990,12/09/1990,0.705128205
63,14,01/01/1991,31/12/1991,0.501369863
63,16,07/08/1993,13/08/1993,1
63,17,07/07/1994,29/07/1994,1
63,19,22/05/1995,14/09/1995,1
63,21,24/06/1996,11/08/1996,1
63,22,01/07/1997,28/08/1997,1
63,23,20/12/1997,28/03/1998,0
63,25,20/06/1998,27/09/1998,1
63,26,12/01/1999,29/01/1999,0
63,27,09/04/1999,04/05/1999,1
63,28,02/07/1999,26/09/1999,1
63,29,20/11/1999,07/12/1999,0
63,30,06/06/2003,02/09/2003,1
63,31,12/12/2003,14/01/2004,0
63,32,17/05/2004,29/05/2004,1
63,34,30/05/2004,02/09/2004,1
63,35,18/12/2004,12/01/2005,0
63,37,26/05/2005,11/09/2005,1
63,39,25/07/2000,13/08/2000,1
63,40,29/06/2001,26/07/2001,1
63,41,11/07/2002,02/10/2002,0.976190476
63,54,11/11/2005,11/12/2005,0
63,75,12/06/2006,02/09/2006,1
63,77,06/01/2007,29/01/2007,0
63,82,14/06/2007,16/09/2007,1
63,85,08/01/2008,21/02/2008,0
63,87,10/07/2008,07/09/2008,1
63,90,30/12/2008,03/03/2009,0
63,92,08/06/2009,18/09/2009,1
63,103,12/02/2010,19/03/2010,0
63,104,30/06/2010,10/09/2010,1
63,105,25/06/2011,02/10/2011,0.98
63,112,22/01/2012,28/02/2012,0
63,116,04/06/2012,30/09/2012,1
63,118,22/01/2013,27/02/2013,0
63,122,18/06/2013,30/09/2013,1
63,124,19/01/2014,04/03/2014,0
63,125,16/06/2014,04/10/2014,0.963963964
63,139,16/01/2015,05/03/2015,0
63,142,22/06/2015,29/09/2015,1
63,144,02/02/2016,09/03/2016,0
63,159,23/06/2016,19/09/2016,1
63,161,07/02/2017,03/03/2017,0
63,164,21/06/2017,20/09/2017,1
63,166,30/01/2018,14/03/2018,0
63,167,19/06/2018,22/09/2018,1
63,171,21/01/2019,09/03/2019,0
63,173,10/06/2019,23/09/2019,1
63,174,05/02/2020,16/03/2020,0
64,22,01/07/1997,28/08/1997,1
64,23,20/12/1997,28/03/1998,0
64,25,20/06/1998,27/09/1998,1
64,26,12/01/1999,29/01/1999,0
64,159,23/06/2016,19/09/2016,1
64,161,07/02/2017,03/03/2017,0
64,164,21/06/2017,20/09/2017,1
64,166,30/01/2018,14/03/2018,0
64,167,19/06/2018,22/09/2018,1
64,171,21/01/2019,09/03/2019,0
64,173,10/06/2019,23/09/2019,1
64,174,05/02/2020,16/03/2020,0
65,21,24/06/1996,11/08/1996,1
65,22,01/07/1997,28/08/1997,1
65,23,20/12/1997,28/03/1998,0
65,25,20/06/1998,27/09/1998,1
65,26,12/01/1999,29/01/1999,0
65,27,09/04/1999,04/05/1999,1
65,28,02/07/1999,26/09/1999,1
65,29,20/11/1999,07/12/1999,0
65,39,25/07/2000,13/08/2000,1
66,30,06/06/2003,02/09/2003,1
66,31,12/12/2003,14/01/2004,0
66,32,17/05/2004,29/05/2004,1
66,34,30/05/2004,02/09/2004,1
66,35,18/12/2004,12/01/2005,0
66,37,26/05/2005,11/09/2005,1
66,40,29/06/2001,26/07/2001,1
66,41,11/07/2002,02/10/2002,0.976190476
66,54,11/11/2005,11/12/2005,0
66,75,12/06/2006,02/09/2006,1
66,77,06/01/2007,29/01/2007,0
66,82,14/06/2007,16/09/2007,1
66,85,08/01/2008,21/02/2008,0
66,87,10/07/2008,07/09/2008,1
66,90,30/12/2008,03/03/2009,0
67,2,10/03/1982,11/12/1982,0.660649819
67,3,26/05/1983,28/11/1983,0.684491979
67,4,13/01/1984,26/09/1984,0.69379845
67,5,16/03/1985,27/11/1985,0.712062257
67,6,19/05/1986,05/12/1986,0.671641791
67,7,29/01/1987,28/01/1988,0.501369863
67,8,16/07/1988,24/03/1989,0.305555556
67,10,02/07/1989,26/11/1989,0.614864865
67,12,22/01/1990,12/09/1990,0.705128205
67,14,01/01/1991,31/12/1991,0.501369863
67,16,07/08/1993,13/08/1993,1
67,17,07/07/1994,29/07/1994,1
67,19,22/05/1995,14/09/1995,1
67,21,24/06/1996,11/08/1996,1
67,22,01/07/1997,28/08/1997,1
67,23,20/12/1997,28/03/1998,0
67,25,20/06/1998,27/09/1998,1
67,26,12/01/1999,29/01/1999,0
67,27,09/04/1999,04/05/1999,1
67,28,02/07/1999,26/09/1999,1
67,29,20/11/1999,07/12/1999,0
67,30,06/06/2003,02/09/2003,1
67,31,12/12/2003,14/01/2004,0
67,32,17/05/2004,29/05/2004,1
67,34,30/05/2004,02/09/2004,1
67,35,18/12/2004,12/01/2005,0
67,37,26/05/2005,11/09/2005,1
67,39,25/07/2000,13/08/2000,1
67,40,29/06/2001,26/07/2001,1
67,41,11/07/2002,02/10/2002,0.976190476
67,54,11/11/2005,11/12/2005,0
67,75,12/06/2006,02/09/2006,1
67,77,06/01/2007,29/01/2007,0
67,82,14/06/2007,16/09/2007,1
67,85,08/01/2008,21/02/2008,0
67,87,10/07/2008,07/09/2008,1
67,90,30/12/2008,03/03/2009,0
67,92,08/06/2009,18/09/2009,1
67,103,12/02/2010,19/03/2010,0
67,104,30/06/2010,10/09/2010,1
67,105,25/06/2011,02/10/2011,0.98
67,112,22/01/2012,28/02/2012,0
67,116,04/06/2012,30/09/2012,1
67,118,22/01/2013,27/02/2013,0
67,122,18/06/2013,30/09/2013,1
67,124,19/01/2014,04/03/2014,0
67,125,16/06/2014,04/10/2014,0.963963964
67,139,16/01/2015,05/03/2015,0
68,19,22/05/1995,14/09/1995,1
68,21,24/06/1996,11/08/1996,1
68,22,01/07/1997,28/08/1997,1
68,23,20/12/1997,28/03/1998,0
68,25,20/06/1998,27/09/1998,1
68,26,12/01/1999,29/01/1999,0
68,27,09/04/1999,04/05/1999,1
68,28,02/07/1999,26/09/1999,1
68,30,06/06/2003,02/09/2003,1
68,31,12/12/2003,14/01/2004,0
68,32,17/05/2004,29/05/2004,1
68,34,30/05/2004,02/09/2004,1
68,35,18/12/2004,12/01/2005,0
68,37,26/05/2005,11/09/2005,1
68,39,25/07/2000,13/08/2000,1
68,40,29/06/2001,26/07/2001,1
68,41,11/07/2002,02/10/2002,0.976190476
68,54,11/11/2005,11/12/2005,0
68,75,12/06/2006,02/09/2006,1
68,77,06/01/2007,29/01/2007,0
68,82,14/06/2007,16/09/2007,1
68,85,08/01/2008,21/02/2008,0
68,87,10/07/2008,07/09/2008,1
68,90,30/12/2008,03/03/2009,0
68,92,08/06/2009,18/09/2009,1
68,103,12/02/2010,19/03/2010,0
68,104,30/06/2010,10/09/2010,1
68,105,25/06/2011,02/10/2011,0.98
68,112,22/01/2012,28/02/2012,0
68,116,04/06/2012,30/09/2012,1
68,118,22/01/2013,27/02/2013,0
68,122,18/06/2013,30/09/2013,1
68,124,19/01/2014,04/03/2014,0
68,125,16/06/2014,04/10/2014,0.963963964
68,139,16/01/2015,05/03/2015,0
68,142,22/06/2015,29/09/2015,1
68,144,02/02/2016,09/03/2016,0
68,159,23/06/2016,19/09/2016,1
68,161,07/02/2017,03/03/2017,0
68,164,21/06/2017,20/09/2017,1
68,166,30/01/2018,14/03/2018,0
68,167,19/06/2018,22/09/2018,1
68,171,21/01/2019,09/03/2019,0
68,173,10/06/2019,23/09/2019,1
68,174,05/02/2020,16/03/2020,0
69,2,10/03/1982,11/12/1982,0.660649819
69,3,26/05/1983,28/11/1983,0.684491979
69,4,13/01/1984,26/09/1984,0.69379845
69,5,16/03/1985,27/11/1985,0.712062257
69,6,19/05/1986,05/12/1986,0.671641791
69,7,29/01/1987,28/01/1988,0.501369863
69,8,16/07/1988,24/03/1989,0.305555556
69,10,02/07/1989,26/11/1989,0.614864865
69,12,22/01/1990,12/09/1990,0.705128205
69,14,01/01/1991,31/12/1991,0.501369863
69,16,07/08/1993,13/08/1993,1
69,19,22/05/1995,14/09/1995,1
69,21,24/06/1996,11/08/1996,1
69,22,01/07/1997,28/08/1997,1
69,23,20/12/1997,28/03/1998,0
69,25,20/06/1998,27/09/1998,1
69,26,12/01/1999,29/01/1999,0
69,27,09/04/1999,04/05/1999,1
69,28,02/07/1999,26/09/1999,1
69,30,06/06/2003,02/09/2003,1
69,31,12/12/2003,14/01/2004,0
69,32,17/05/2004,29/05/2004,1
69,34,30/05/2004,02/09/2004,1
69,35,18/12/2004,12/01/2005,0
69,37,26/05/2005,11/09/2005,1
69,39,25/07/2000,13/08/2000,1
69,40,29/06/2001,26/07/2001,1
69,41,11/07/2002,02/10/2002,0.976190476
69,54,11/11/2005,11/12/2005,0
69,75,12/06/2006,02/09/2006,1
69,77,06/01/2007,29/01/2007,0
69,82,14/06/2007,16/09/2007,1
69,85,08/01/2008,21/02/2008,0
69,87,10/07/2008,07/09/2008,1
69,90,30/12/2008,03/03/2009,0
69,92,08/06/2009,18/09/2009,1
69,103,12/02/2010,19/03/2010,0
69,104,30/06/2010,10/09/2010,1
69,105,25/06/2011,02/10/2011,0.98
69,110,25/11/2011,24/12/2011,0
69,112,22/01/2012,28/02/2012,0
70,1,28/09/1981,19/12/1981,0.036144578
70,2,10/03/1982,11/12/1982,0.660649819
70,3,26/05/1983,28/11/1983,0.684491979
70,4,13/01/1984,26/09/1984,0.69379845
70,5,16/03/1985,27/11/1985,0.712062257
70,6,19/05/1986,05/12/1986,0.671641791
70,7,29/01/1987,28/01/1988,0.501369863
70,8,16/07/1988,24/03/1989,0.305555556
70,10,02/07/1989,26/11/1989,0.614864865
70,12,22/01/1990,12/09/1990,0.705128205
70,30,06/06/2003,02/09/2003,1
70,31,12/12/2003,14/01/2004,0
70,32,17/05/2004,29/05/2004,1
70,34,30/05/2004,02/09/2004,1
70,35,18/12/2004,12/01/2005,0
70,37,26/05/2005,11/09/2005,1
70,54,11/11/2005,11/12/2005,0
70,75,12/06/2006,02/09/2006,1
70,77,06/01/2007,29/01/2007,0
70,82,14/06/2007,16/09/2007,1
70,85,08/01/2008,21/02/2008,0
70,87,10/07/2008,07/09/2008,1
70,90,30/12/2008,03/03/2009,0
70,92,08/06/2009,18/09/2009,1
70,103,12/02/2010,19/03/2010,0
70,104,30/06/2010,10/09/2010,1
70,105,25/06/2011,02/10/2011,0.98
70,112,22/01/2012,28/02/2012,0
70,116,04/06/2012,30/09/2012,1
70,118,22/01/2013,27/02/2013,0
70,122,18/06/2013,30/09/2013,1
70,124,19/01/2014,04/03/2014,0
70,125,16/06/2014,04/10/2014,0.963963964
70,139,16/01/2015,05/03/2015,0
70,142,22/06/2015,29/09/2015,1
70,144,02/02/2016,09/03/2016,0
70,159,23/06/2016,19/09/2016,1
70,161,07/02/2017,03/03/2017,0
70,164,21/06/2017,20/09/2017,1
70,166,30/01/2018,14/03/2018,0
70,167,19/06/2018,22/09/2018,1
70,171,21/01/2019,09/03/2019,0
70,173,10/06/2019,23/09/2019,1
70,174,05/02/2020,16/03/2020,0
71,1,28/09/1981,19/12/1981,0.036144578
71,2,10/03/1982,11/12/1982,0.660649819
71,3,26/05/1983,28/11/1983,0.684491979
71,4,13/01/1984,26/09/1984,0.69379845
71,5,16/03/1985,27/11/1985,0.712062257
71,6,19/05/1986,05/12/1986,0.671641791
71,7,29/01/1987,28/01/1988,0.501369863
71,8,16/07/1988,24/03/1989,0.305555556
71,10,02/07/1989,26/11/1989,0.614864865
71,12,22/01/1990,12/09/1990,0.705128205
71,14,01/01/1991,31/12/1991,0.501369863
71,16,07/08/1993,13/08/1993,1
71,17,07/07/1994,29/07/1994,1
71,19,22/05/1995,14/09/1995,1
71,21,24/06/1996,11/08/1996,1
71,22,01/07/1997,28/08/1997,1
71,23,20/12/1997,28/03/1998,0
71,25,20/06/1998,27/09/1998,1
71,26,12/01/1999,29/01/1999,0
71,27,09/04/1999,04/05/1999,1
71,28,02/07/1999,26/09/1999,1
71,30,06/06/2003,02/09/2003,1
71,31,12/12/2003,14/01/2004,0
71,32,17/05/2004,29/05/2004,1
71,34,30/05/2004,02/09/2004,1
71,35,18/12/2004,12/01/2005,0
71,37,26/05/2005,11/09/2005,1
71,39,25/07/2000,13/08/2000,1
71,40,29/06/2001,26/07/2001,1
71,41,11/07/2002,02/10/2002,0.976190476
71,54,11/11/2005,11/12/2005,0
71,75,12/06/2006,02/09/2006,1
71,77,06/01/2007,29/01/2007,0
71,82,14/06/2007,16/09/2007,1
71,85,08/01/2008,21/02/2008,0
71,87,10/07/2008,07/09/2008,1
71,90,30/12/2008,03/03/2009,0
71,92,08/06/2009,18/09/2009,1
71,103,12/02/2010,19/03/2010,0
71,104,30/06/2010,10/09/2010,1
71,105,25/06/2011,02/10/2011,0.98
71,112,22/01/2012,28/02/2012,0
71,116,04/06/2012,30/09/2012,1
71,118,22/01/2013,27/02/2013,0
71,122,18/06/2013,30/09/2013,1
71,124,19/01/2014,04/03/2014,0
71,125,16/06/2014,04/10/2014,0.963963964
71,139,16/01/2015,05/03/2015,0
71,142,22/06/2015,29/09/2015,1
71,144,02/02/2016,09/03/2016,0
71,159,23/06/2016,19/09/2016,1
71,161,07/02/2017,03/03/2017,0
71,164,21/06/2017,20/09/2017,1
71,166,30/01/2018,14/03/2018,0
71,167,19/06/2018,22/09/2018,1
71,171,21/01/2019,09/03/2019,0
71,173,10/06/2019,23/09/2019,1
71,174,05/02/2020,16/03/2020,0
72,22,01/07/1997,28/08/1997,1
72,23,20/12/1997,28/03/1998,0
72,25,20/06/1998,27/09/1998,1
72,26,12/01/1999,29/01/1999,0
72,27,09/04/1999,04/05/1999,1
72,28,02/07/1999,26/09/1999,1
72,30,06/06/2003,02/09/2003,1
72,31,12/12/2003,14/01/2004,0
72,32,17/05/2004,29/05/2004,1
72,34,30/05/2004,02/09/2004,1
72,35,18/12/2004,12/01/2005,0
72,37,26/05/2005,11/09/2005,1
72,39,25/07/2000,13/08/2000,1
72,40,29/06/2001,26/07/2001,1
72,41,11/07/2002,02/10/2002,0.976190476
72,54,11/11/2005,11/12/2005,0
72,75,12/06/2006,02/09/2006,1
72,77,06/01/2007,29/01/2007,0
72,82,14/06/2007,16/09/2007,1
72,85,08/01/2008,21/02/2008,0
72,87,10/07/2008,07/09/2008,1
72,90,30/12/2008,03/03/2009,0
72,92,08/06/2009,18/09/2009,1
72,103,12/02/2010,19/03/2010,0
72,104,30/06/2010,10/09/2010,1
72,105,25/06/2011,02/10/2011,0.98
72,112,22/01/2012,28/02/2012,0
72,116,04/06/2012,30/09/2012,1
72,118,22/01/2013,27/02/2013,0
72,122,18/06/2013,30/09/2013,1
72,124,19/01/2014,04/03/2014,0
72,125,16/06/2014,04/10/2014,0.963963964
72,139,16/01/2015,05/03/2015,0
72,142,22/06/2015,29/09/2015,1
72,144,02/02/2016,09/03/2016,0
72,159,23/06/2016,19/09/2016,1
72,161,07/02/2017,03/03/2017,0
72,164,21/06/2017,20/09/2017,1
72,166,30/01/2018,14/03/2018,0
72,167,19/06/2018,22/09/2018,1
72,171,21/01/2019,09/03/2019,0
72,173,10/06/2019,23/09/2019,1
72,174,05/02/2020,16/03/2020,0
73,1,28/09/1981,19/12/1981,0.036144578
73,3,26/05/1983,28/11/1983,0.684491979
73,4,13/01/1984,26/09/1984,0.69379845
73,5,16/03/1985,27/11/1985,0.712062257
73,6,19/05/1986,05/12/1986,0.671641791
73,7,29/01/1987,28/01/1988,0.501369863
73,8,16/07/1988,24/03/1989,0.305555556
73,10,02/07/1989,26/11/1989,0.614864865
73,12,22/01/1990,12/09/1990,0.705128205
73,14,01/01/1991,31/12/1991,0.501369863
73,16,07/08/1993,13/08/1993,1
73,17,07/07/1994,29/07/1994,1
73,19,22/05/1995,14/09/1995,1
73,21,24/06/1996,11/08/1996,1
73,22,01/07/1997,28/08/1997,1
73,23,20/12/1997,28/03/1998,0
73,25,20/06/1998,27/09/1998,1
73,26,12/01/1999,29/01/1999,0
73,27,09/04/1999,04/05/1999,1
73,28,02/07/1999,26/09/1999,1
73,39,25/07/2000,13/08/2000,1
74,19,22/05/1995,14/09/1995,1
74,21,24/06/1996,11/08/1996,1
74,22,01/07/1997,28/08/1997,1
74,23,20/12/1997,28/03/1998,0
74,25,20/06/1998,27/09/1998,1
74,26,12/01/1999,29/01/1999,0
74,27,09/04/1999,04/05/1999,1
74,28,02/07/1999,26/09/1999,1
74,30,06/06/2003,02/09/2003,1
74,31,12/12/2003,14/01/2004,0
74,32,17/05/2004,29/05/2004,1
74,34,30/05/2004,02/09/2004,1
74,35,18/12/2004,12/01/2005,0
74,37,26/05/2005,11/09/2005,1
74,39,25/07/2000,13/08/2000,1
74,40,29/06/2001,26/07/2001,1
74,41,11/07/2002,02/10/2002,0.976190476
74,54,11/11/2005,11/12/2005,0
74,75,12/06/2006,02/09/2006,1
74,77,06/01/2007,29/01/2007,0
74,82,14/06/2007,16/09/2007,1
74,85,08/01/2008,21/02/2008,0
74,87,10/07/2008,07/09/2008,1
74,90,30/12/2008,03/03/2009,0
74,92,08/06/2009,18/09/2009,1
74,103,12/02/2010,19/03/2010,0
74,104,30/06/2010,10/09/2010,1
74,105,25/06/2011,02/10/2011,0.98
75,30,06/06/2003,02/09/2003,1
75,31,12/12/2003,14/01/2004,0
75,32,17/05/2004,29/05/2004,1
75,34,30/05/2004,02/09/2004,1
75,35,18/12/2004,12/01/2005,0
75,37,26/05/2005,11/09/2005,1
75,40,29/06/2001,26/07/2001,1
75,41,11/07/2002,02/10/2002,0.976190476
75,54,11/11/2005,11/12/2005,0
75,75,12/06/2006,02/09/2006,1
75,77,06/01/2007,29/01/2007,0
75,82,14/06/2007,16/09/2007,1
75,85,08/01/2008,21/02/2008,0
75,87,10/07/2008,07/09/2008,1
75,90,30/12/2008,03/03/2009,0
75,92,08/06/2009,18/09/2009,1
75,103,12/02/2010,19/03/2010,0
75,104,30/06/2010,10/09/2010,1
75,105,25/06/2011,02/10/2011,0.98
75,110,25/11/2011,24/12/2011,0
75,112,22/01/2012,28/02/2012,0
75,116,04/06/2012,30/09/2012,1
75,118,22/01/2013,27/02/2013,0
75,122,18/06/2013,30/09/2013,1
75,124,19/01/2014,04/03/2014,0
75,125,16/06/2014,04/10/2014,0.963963964
75,139,16/01/2015,05/03/2015,0
75,142,22/06/2015,29/09/2015,1
75,144,02/02/2016,09/03/2016,0
75,159,23/06/2016,19/09/2016,1
75,161,07/02/2017,03/03/2017,0
75,164,21/06/2017,20/09/2017,1
75,166,30/01/2018,14/03/2018,0
75,167,19/06/2018,22/09/2018,1
75,171,21/01/2019,09/03/2019,0
75,173,10/06/2019,23/09/2019,1
75,174,05/02/2020,16/03/2020,0
76,2,10/03/1982,11/12/1982,0.660649819
76,5,16/03/1985,27/11/1985,0.712062257
76,6,19/05/1986,05/12/1986,0.671641791
76,7,29/01/1987,28/01/1988,0.501369863
76,8,16/07/1988,24/03/1989,0.305555556
76,10,02/07/1989,26/11/1989,0.614864865
76,12,22/01/1990,12/09/1990,0.705128205
76,17,07/07/1994,29/07/1994,1
76,19,22/05/1995,14/09/1995,1
76,21,24/06/1996,11/08/1996,1
76,22,01/07/1997,28/08/1997,1
76,23,20/12/1997,28/03/1998,0
76,25,20/06/1998,27/09/1998,1
76,26,12/01/1999,29/01/1999,0
76,27,09/04/1999,04/05/1999,1
76,28,02/07/1999,26/09/1999,1
76,30,06/06/2003,02/09/2003,1
76,31,12/12/2003,14/01/2004,0
76,32,17/05/2004,29/05/2004,1
76,34,30/05/2004,02/09/2004,1
76,35,18/12/2004,12/01/2005,0
76,37,26/05/2005,11/09/2005,1
76,39,25/07/2000,13/08/2000,1
76,40,29/06/2001,26/07/2001,1
76,41,11/07/2002,02/10/2002,0.976190476
76,54,11/11/2005,11/12/2005,0
76,75,12/06/2006,02/09/2006,1
76,77,06/01/2007,29/01/2007,0
76,82,14/06/2007,16/09/2007,1
76,85,08/01/2008,21/02/2008,0
76,87,10/07/2008,07/09/2008,1
76,90,30/12/2008,03/03/2009,0
76,92,08/06/2009,18/09/2009,1
77,22,01/07/1997,28/08/1997,1
77,23,20/12/1997,28/03/1998,0
77,25,20/06/1998,27/09/1998,1
77,26,12/01/1999,29/01/1999,0
77,27,09/04/1999,04/05/1999,1
77,28,02/07/1999,26/09/1999,1
77,30,06/06/2003,02/09/2003,1
77,31,12/12/2003,14/01/2004,0
77,32,17/05/2004,29/05/2004,1
77,34,30/05/2004,02/09/2004,1
77,35,18/12/2004,12/01/2005,0
77,37,26/05/2005,11/09/2005,1
77,39,25/07/2000,13/08/2000,1
77,40,29/06/2001,26/07/2001,1
77,41,11/07/2002,02/10/2002,0.976190476
77,54,11/11/2005,11/12/2005,0
77,75,12/06/2006,02/09/2006,1
77,77,06/01/2007,29/01/2007,0
77,82,14/06/2007,16/09/2007,1
77,85,08/01/2008,21/02/2008,0
77,87,10/07/2008,07/09/2008,1
77,90,30/12/2008,03/03/2009,0
77,92,08/06/2009,18/09/2009,1
77,103,12/02/2010,19/03/2010,0
77,104,30/06/2010,10/09/2010,1
77,105,25/06/2011,02/10/2011,0.98
77,112,22/01/2012,28/02/2012,0
77,116,04/06/2012,30/09/2012,1
77,118,22/01/2013,27/02/2013,0
77,122,18/06/2013,30/09/2013,1
77,124,19/01/2014,04/03/2014,0
77,125,16/06/2014,04/10/2014,0.963963964
77,139,16/01/2015,05/03/2015,0
77,142,22/06/2015,29/09/2015,1
77,144,02/02/2016,09/03/2016,0
77,159,23/06/2016,19/09/2016,1
77,161,07/02/2017,03/03/2017,0
77,164,21/06/2017,20/09/2017,1
77,166,30/01/2018,14/03/2018,0
77,167,19/06/2018,22/09/2018,1
77,171,21/01/2019,09/03/2019,0
77,173,10/06/2019,23/09/2019,1
77,174,05/02/2020,16/03/2020,0
78,28,02/07/1999,26/09/1999,1
79,5,16/03/1985,27/11/1985,0.712062257
79,6,19/05/1986,05/12/1986,0.671641791
79,7,29/01/1987,28/01/1988,0.501369863
79,8,16/07/1988,24/03/1989,0.305555556
79,10,02/07/1989,26/11/1989,0.614864865
79,12,22/01/1990,12/09/1990,0.705128205
