"TerritoryID","FieldPeriodID","TQ"
192,20,NA
192,43,NA
192,44,NA
193,9,NA
193,20,NA
193,43,NA
193,44,NA
195,9,NA
195,20,NA
195,43,NA
196,43,NA
196,44,NA
197,43,NA
198,9,NA
198,42,NA
198,20,NA
198,43,NA
198,44,NA
199,9,NA
199,20,NA
200,9,NA
200,20,NA
201,20,NA
202,42,NA
202,20,NA
202,43,NA
202,44,NA
203,20,NA
204,42,NA
204,20,NA
205,42,NA
205,20,NA
206,42,NA
206,20,NA
207,42,NA
207,20,NA
208,20,NA
209,20,NA
209,43,NA
210,20,NA
210,43,NA
210,44,NA
211,20,NA
211,43,NA
211,44,NA
212,43,NA
213,20,NA
214,42,NA
214,20,NA
215,20,NA
216,43,NA
216,44,NA
217,42,NA
217,43,NA
218,42,NA
219,42,NA
220,42,NA
221,42,NA
225,42,NA
226,20,NA
227,20,NA
227,43,NA
227,44,NA
228,44,NA
229,43,NA
229,44,NA
230,42,NA
230,20,NA
231,43,NA
231,44,NA
232,43,NA
232,44,NA
233,42,NA
237,42,NA
238,20,NA
238,43,NA
238,44,NA
239,42,NA
240,42,NA
241,42,NA
241,20,NA
241,43,NA
241,44,NA
242,20,NA
242,43,NA
244,20,NA
244,43,NA
244,44,NA
245,20,NA
245,43,NA
245,44,NA
246,43,NA
247,42,NA
247,43,NA
247,44,NA
248,43,NA
248,44,NA
249,43,NA
249,44,NA
250,36,NA
250,102,NA
251,36,NA
251,102,NA
252,36,NA
252,102,NA
253,36,NA
253,102,NA
254,36,NA
255,36,NA
255,102,NA
256,36,NA
256,102,NA
257,36,NA
258,36,NA
258,102,NA
259,36,NA
259,102,NA
260,36,NA
260,102,NA
261,36,NA
261,102,NA
262,36,NA
263,36,NA
263,102,NA
264,36,NA
264,102,NA
265,36,NA
265,102,NA
266,36,NA
266,102,NA
267,36,NA
267,102,NA
268,36,NA
269,36,NA
269,102,NA
270,36,NA
270,102,NA
271,36,NA
271,102,NA
272,36,NA
272,102,NA
273,102,NA
274,102,NA
275,102,NA
276,102,NA
277,102,NA
278,102,NA
279,102,NA
280,102,NA
281,102,NA
282,102,NA
283,102,NA
284,102,NA
287,55,NA
288,55,NA
289,55,NA
290,55,NA
291,55,NA
292,55,NA
293,55,NA
294,55,NA
295,55,NA
296,55,NA
297,55,NA
298,55,NA
299,55,NA
301,55,NA
302,55,NA
303,55,NA
304,55,NA
305,55,NA
307,55,NA
308,55,NA
309,55,NA
310,55,NA
311,55,NA
312,55,NA
315,55,NA
316,55,NA
317,55,NA
319,55,NA
320,55,NA
322,55,NA
323,55,NA
324,55,NA
325,55,NA
326,55,NA
330,55,NA
331,55,NA
332,55,NA
333,55,NA
344,9,NA
344,20,NA
346,42,NA
346,43,NA
346,44,NA
347,42,NA
347,43,NA
347,44,NA
348,42,NA
348,43,NA
348,44,NA
350,42,NA
353,9,NA
353,20,NA
355,43,NA
355,44,NA
356,42,NA
357,42,NA
358,42,NA
359,42,NA
360,42,NA
361,42,NA
362,42,NA
363,42,NA
364,42,NA
365,42,NA
366,42,NA
367,42,NA
368,42,NA
369,42,NA
370,42,NA
371,42,NA
372,42,NA
373,42,NA
374,42,NA
375,42,NA
376,42,NA
377,55,NA
378,55,NA
379,55,NA
380,91,NA
382,91,NA
385,91,NA
387,91,NA
388,91,NA
391,91,NA
393,91,NA
403,77,3899.624848
403,85,3899.624848
403,90,3899.624848
403,103,3899.624848
407,77,8328.47209
407,85,8328.47209
407,90,8328.47209
407,103,29098.73664
407,112,29098.73664
407,118,49869.00119
407,124,29273.26764
407,139,8258.472151
407,144,27119.13501
407,161,36490.69956
407,166,45862.26411
407,171,3359.680255
407,174,3359.680255
415,91,NA
418,91,NA
419,91,NA
421,91,NA
423,102,NA
424,102,NA
425,102,NA
426,102,NA
427,102,NA
428,102,NA
430,102,NA
431,102,NA
432,102,NA
434,102,NA
435,102,NA
437,102,NA
441,91,NA
445,91,NA
454,91,NA
456,91,NA
459,91,NA
472,90,17834.43271
472,103,17834.43271
473,91,NA
474,85,16912.87493
474,90,16912.87493
477,90,9813.464215
477,103,26512.8761425
477,112,26512.8761425
477,118,43212.28807
477,124,47825.44692
477,139,16532.91211
477,144,10770.76961
477,161,10770.76961
478,77,2987.288156
478,85,2987.288156
478,90,2987.288156
478,103,9336.417698
478,112,9336.417698
478,118,15685.54724
478,124,24559.46099
478,139,10299.92405
478,144,33538.54022
478,161,54719.63004
478,166,75900.71986
478,171,11150.48959
478,174,11150.48959
479,85,28441.25326
479,90,28441.25326
479,103,42359.26325
479,112,42359.26325
479,118,56277.27324
479,124,27498.92296
479,139,10955.89564
479,144,61657.28973
479,161,57323.01243
479,166,52988.73513
479,171,20728.48299
479,174,20728.48299
480,85,10423.48107
480,90,10423.48107
480,103,9596.9465325
480,112,9596.9465325
480,118,8770.411995
480,124,9358.249816
480,139,2267.580137
480,144,18621.86279
480,161,19624.29698
480,166,20626.73117
480,171,11045.08877
480,174,11045.08877
481,90,3871.135748
481,103,28674.850004
481,112,28674.850004
481,118,53478.56426
481,124,33858.90436
481,139,11345.22076
481,144,31686.03702
481,161,45508.920535
481,166,59331.80405
481,171,2680.962732
481,174,2680.962732
484,102,NA
485,102,NA
486,102,NA
487,102,NA
488,102,NA
490,90,21271.47644
490,103,21271.47644
490,112,21271.47644
490,118,21271.47644
491,102,NA
492,102,NA
493,102,NA
494,102,NA
495,102,NA
496,102,NA
497,102,NA
498,102,NA
499,102,NA
500,102,NA
501,102,NA
502,102,NA
503,102,NA
504,102,NA
505,102,NA
506,102,NA
507,102,NA
509,102,NA
510,102,NA
511,102,NA
512,102,NA
513,102,NA
514,102,NA
515,103,11115.11039
515,112,11115.11039
515,118,11115.11039
515,124,11115.11039
516,103,29209.0807
516,112,29209.0807
516,118,29209.0807
516,124,134967.4976
516,139,2120.448391
516,144,35108.23239
516,161,25117.837935
516,166,15127.44348
516,171,7213.318755
516,174,7213.318755
524,102,NA
525,102,NA
527,102,NA
528,102,NA
529,102,NA
530,110,NA
531,166,40947.10178
531,171,4747.344424
531,174,4747.344424
544,112,7304.110553
544,118,7304.110553
546,113,NA
555,113,NA
556,113,NA
557,113,NA
558,113,NA
559,113,NA
560,113,NA
561,113,NA
562,113,NA
563,113,NA
564,113,NA
565,113,NA
566,113,NA
567,113,NA
568,113,NA
569,113,NA
570,113,NA
571,113,NA
572,113,NA
573,113,NA
574,113,NA
575,113,NA
576,113,NA
577,113,NA
578,113,NA
579,113,NA
580,113,NA
581,113,NA
582,113,NA
602,124,18803.64101
602,139,36240.04783
602,144,30131.49285
602,161,31179.9028
602,166,32228.31275
602,171,32228.31275
602,174,32228.31275
603,124,18844.00878
603,139,2742.828954
603,144,8101.491311
605,124,2615.006818
605,139,2615.006818
605,144,14657.54114
605,161,23025.530995
605,166,31393.52085
605,171,4967.676627
605,174,4967.676627
616,139,1163.046608
616,144,5418.452261
616,161,5418.452261
616,166,5418.452261
616,171,5418.452261
616,174,5418.452261
617,139,3137.710977
617,144,5948.187299
617,161,13217.2351045
617,166,20486.28291
617,171,5384.485905
617,174,5384.485905
618,139,6108.308413
618,144,32579.33065
618,161,42322.879385
618,166,52066.42812
618,171,10814.7777
618,174,10814.7777
633,144,5153.023066
633,161,5153.023066
633,166,5153.023066
636,144,2751.26939
636,161,19076.709915
636,166,35402.15044
636,171,11733.13704
636,174,11733.13704
637,144,3434.928733
637,161,38449.9222515
637,166,73464.91577
637,171,10633.01065
637,174,10633.01065
662,144,2934.580391
662,161,6860.0412905
662,166,10785.50219
662,171,2933.684416
662,174,2933.684416
663,144,1927.075377
664,144,4082.664101
664,161,38688.1685205
664,166,73293.67294
664,171,4908.588133
738,161,53067.79303
738,166,53067.79303
738,171,4575.156256
738,174,4575.156256
739,171,6637.241924
739,174,6637.241924
740,161,24100.97546
740,166,24100.97546
740,171,12678.0341
740,174,12678.0341
742,166,14017.95876
742,171,2282.805008
742,174,2282.805008
743,166,22231.77266
743,171,5628.92342
743,174,5628.92342
745,166,14004.42769
745,171,3954.291464
745,174,3954.291464
746,166,32587.98296
746,171,2366.128531
746,174,2366.128531
765,171,4821.743687
765,174,4821.743687
767,174,NA
