FieldPeriodID,TerritoryID,BirdID,Status,Island
25,139,1172,BrF,CN
25,139,1171,BrM,CN
25,141,677,BrF,CN
25,141,1168,BrM,CN
25,141,938,H,CN
25,141,3348,OFL,CN
25,147,1304,BrF,CN
25,147,668,BrM,CN
25,155,639,BrF,CN
25,155,1028,BrM,CN
25,155,3360,OFL,CN
25,157,666,BrF,CN
25,157,1151,BrM,CN
25,159,542,BrF,CN
25,159,544,BrM,CN
25,160,563,BrF,CN
25,160,1153,BrM,CN
25,164,627,BrF,CN
25,164,509,BrM,CN
25,165,1043,BrF,CN
25,165,1276,BrM,CN
25,166,1177,BrF,CN
25,166,1395,BrM,CN
25,166,1305,ABX,CN
25,168,1272,H,CN
25,168,1271,BrF,CN
25,168,605,BrM,CN
25,168,3359,FL,CN
25,168,1270,ABX,CN
25,169,1155,BrF,CN
25,169,1154,BrM,CN
25,171,524,BrF,CN
25,171,634,BrM,CN
25,171,1234,H,CN
25,173,601,BrF,CN
25,173,506,BrM,CN
26,1,912,BrF,CN
26,1,922,BrM,CN
26,1,1366,OFL,CN
26,2,1222,ABX,CN
26,2,927,BrF,CN
26,2,501,BrM,CN
26,2,1407,NS,CN
26,3,925,BrF,CN
26,3,1287,BrM,CN
26,3,837,NS,CN
26,4,1392,BrF,CN
26,4,911,BrM,CN
26,5,1432,ABX,CN
26,5,504,BrF,CN
26,5,1187,BrM,CN
26,5,44,NS,CN
26,7,1152,BrF,CN
26,7,1187,BrM,CN
26,7,1216,NS,CN
26,8,596,BrF,CN
26,8,497,BrM,CN
26,8,1391,NSA,CN
26,8,1348,OFL,CN
26,9,595,BrF,CN
26,9,495,BrM,CN
26,12,833,BrF,CN
26,12,200,BrM,CN
26,12,1363,NS,CN
26,13,823,BrF,CN
26,14,930,ABX,CN
26,14,458,BrF,CN
26,14,499,BrM,CN
26,14,1349,OFL,CN
26,14,0,SEEN1,CN
26,15,859,BrF,CN
26,15,929,BrM,CN
26,15,1405,ABX,CN
26,16,3347,BrF,CN
26,16,1209,BrM,CN
26,16,457,NS,CN
26,16,868,NS,CN
26,16,1387,OFL,CN
26,20,840,BrF,CN
26,20,597,BrM,CN
26,20,1408,NSA,CN
26,22,1345,BrF,CN
26,22,1164,BrM,CN
26,23,1247,BrF,CN
26,23,1020,BrM,CN
26,24,1059,BrF,CN
26,155,1028,BrM,CN
26,49,511,BrF,CN
26,24,1167,BrM,CN
26,25,1410,ABX,CN
26,25,502,BrF,CN
26,25,215,BrM,CN
26,25,1224,NS,CN
26,26,924,BrF,CN
26,26,220,BrM,CN
26,27,1346,BrF,CN
26,27,1039,BrM,CN
26,27,1235,NS,CN
26,28,169,BrF,CN
26,28,890,BrM,CN
26,28,1406,NS,CN
26,30,1246,BrF,CN
26,30,507,BrM,CN
26,30,1221,ABX,CN
26,30,1384,OFL,CN
26,32,1286,ABX,CN
26,32,825,BrF,CN
26,32,1417,NS,CN
26,33,503,BrF,CN
26,33,470,BrM,CN
26,33,1214,ABX,CN
26,35,444,BrF,CN
26,35,1166,BrM,CN
26,35,1359,ABX,CN
26,37,1218,BrF,CN
26,37,886,BrM,CN
26,38,441,BrF,CN
26,38,1165,BrM,CN
26,38,1415,OFL,CN
26,40,1347,BrF,CN
26,40,494,BrM,CN
26,42,199,BrF,CN
26,42,609,BrM,CN
26,42,442,NSA,CN
27,32,825,BrF,CN
26,42,1362,NSA,CN
26,43,3134,BrF,CN
26,43,1029,BrM,CN
26,44,794,NS,CN
26,45,1404,H,CN
26,45,221,BrM,CN
26,45,1371,NSA,CN
26,47,1383,ABX,CN
26,47,921,BrM,CN
26,47,1385,OFL,CN
26,48,1213,ABX,CN
26,48,826,BrF,CN
26,48,1212,BrM,CN
26,49,1386,ABX,CN
26,49,1274,BrM,CN
26,49,1388,NSA,CN
26,51,51,BrM,CN
26,52,449,BrF,CN
26,53,1368,ABX,CN
26,53,932,H,CN
26,53,308,BrF,CN
26,53,216,BrM,CN
26,53,1390,NSA,CN
26,53,1389,NS,CN
26,54,447,BrF,CN
26,54,1203,BrM,CN
26,54,1414,NS,CN
26,55,459,BrF,CN
26,55,1290,BrM,CN
26,55,462,NS,CN
27,99,1161,BrF,CN
27,135,915,BrF,CN
27,141,677,BrF,CN
26,51,466,BrF,CN
26,51,828,NS,CN
26,57,557,BrM,CN
26,59,163,NS,CN
26,60,1369,BrF,CN
26,60,1032,BrM,CN
26,60,1026,NS,CN
26,60,1411,NS,CN
26,61,78,BrF,CN
26,62,469,BrF,CN
26,62,607,BrM,CN
26,62,1364,OFL,CN
26,63,1042,BrF,CN
26,63,176,BrM,CN
26,64,848,BrF,CN
26,64,1370,BrM,CN
26,65,869,BrF,CN
26,65,453,BrM,CN
26,65,1361,OFL,CN
26,67,561,BrF,CN
26,67,467,BrM,CN
26,67,1431,FL,CN
26,68,1200,BrF,CN
26,68,1156,BrM,CN
26,69,1193,BrF,CN
26,69,1178,BrM,CN
26,71,1244,BrF,CN
26,71,1188,BrM,CN
26,72,1186,BrF,CN
26,72,1184,BrM,CN
26,72,1402,OFL,CN
26,73,880,BrF,CN
26,73,436,BrM,CN
26,74,835,BrF,CN
26,74,1031,BrM,CN
26,76,1215,ABX,CN
26,76,628,BrF,CN
26,76,1037,BrM,CN
26,76,1365,NS,CN
26,77,1158,H,CN
26,77,1019,BrF,CN
26,77,1159,BrM,CN
26,77,1358,ABX,CN
26,77,1227,NSA,CN
26,77,1367,OFL,CN
26,79,1355,BrF,CN
26,79,1357,BrM,CN
26,80,1173,BrF,CN
26,80,1041,BrM,CN
26,81,3346,ABX,CN
26,81,853,BrF,CN
26,81,865,BrM,CN
26,82,1130,BrF,CN
26,82,1356,BrM,CN
26,83,832,BrF,CN
26,83,523,BrM,CN
26,83,1394,ABX,CN
26,84,450,BrF,CN
26,84,629,BrM,CN
26,86,522,BrF,CN
26,86,1360,BrM,CN
26,87,858,BrF,CN
26,87,1279,BrM,CN
26,88,951,BrF,CN
26,88,1196,BrM,CN
26,89,168,BrF,CN
26,89,1045,BrM,CN
26,89,1262,ABX,CN
26,90,862,BrF,CN
26,90,632,BrM,CN
26,92,858,BrF,CN
26,92,1063,BrM,CN
26,94,1195,BrF,CN
26,94,1243,BrM,CN
26,95,1170,BrF,CN
26,95,917,BrM,CN
26,98,1231,NS,CN
26,99,1161,BrF,CN
26,99,525,BrM,CN
26,99,0,SEEN1,CN
26,100,472,BrF,CN
26,100,1062,BrM,CN
26,100,1215,SEEN1,CN
26,100,1430,SEEN1,CN
26,101,1403,BrF,CN
26,101,849,BrM,CN
26,101,1413,NS,CN
26,105,670,BrF,CN
26,105,1381,BrM,CN
26,105,1211,NS,CN
26,108,1022,BrF,CN
26,108,1199,BrM,CN
26,109,914,BrF,CN
26,109,1040,BrM,CN
26,110,1017,BrF,CN
26,110,1018,BrM,CN
26,110,1409,NSA,CN
26,110,0,SEEN1,CN
26,112,1160,BrF,CN
26,112,1047,BrM,CN
26,112,3345,OFL,CN
26,115,297,BrF,CN
26,115,1862,BrM,CN
26,115,1179,ABX,CN
26,115,1268,ABX,CN
26,115,1396,OFL,CN
26,116,1049,BrF,CN
26,116,776,BrM,CN
26,117,774,BrF,CN
26,117,1198,BrM,CN
26,117,1397,NS,CN
27,77,1367,ABX,CN
26,118,1205,ABX,CN
26,118,1190,BrF,CN
26,123,1380,BrF,CN
26,123,602,BrM,CN
26,125,1401,ABX,CN
26,125,638,BrF,CN
26,125,1185,BrM,CN
26,125,1400,NS,CN
26,126,476,ABX,CN
26,126,919,BrF,CN
26,126,510,BrM,CN
26,127,1024,BrF,CN
26,135,915,BrF,CN
26,135,847,BrM,CN
26,137,845,BrF,CN
26,137,674,BrM,CN
26,137,1398,NS,CN
26,138,1382,BrF,CN
26,138,847,BrM,CN
26,139,1172,BrF,CN
26,139,1171,BrM,CN
26,141,677,BrF,CN
26,141,1168,BrM,CN
26,141,938,NSA,CN
26,144,1275,BrF,CN
26,144,3344,BrM,CN
26,147,1304,BrF,CN
26,147,668,BrM,CN
27,77,1158,BrF,CN
27,137,845,BrF,CN
27,47,921,BrM,CN
27,139,1172,BrF,CN
26,155,639,BrF,CN
27,139,1171,BrM,CN
26,168,1271,BrF,CN
26,157,1151,BrM,CN
26,159,542,BrF,CN
26,159,544,BrM,CN
26,160,563,BrF,CN
26,164,509,BrM,CN
26,165,1043,BrF,CN
26,165,1306,BrM,CN
26,165,1276,NSA,CN
26,166,1177,BrF,CN
26,166,1395,BrM,CN
26,166,1305,NSA,CN
26,168,1272,ABX,CN
26,168,1270,NS,CN
26,168,1416,SEEN1,CN
26,169,1155,BrF,CN
26,169,1154,BrM,CN
26,171,524,BrF,CN
26,171,634,BrM,CN
26,171,1234,ABX,CN
26,173,601,BrF,CN
26,173,506,BrM,CN
26,-3,1412,FLOAT,CN
27,1,1366,ABX,CN
27,1,912,BrF,CN
27,1,922,BrM,CN
27,1,1419,FL,CN
27,1,1418,FL,CN
27,2,1222,ABX,CN
27,2,927,BrF,CN
27,2,501,BrM,CN
27,118,1190,BrF,CN
27,4,1392,BrF,CN
26,168,605,BrM,CN
27,4,911,BrM,CN
27,123,1380,BrF,CN
27,2,1433,FL,CN
27,3,925,BrF,CN
27,3,1287,BrM,CN
27,3,3342,FL,CN
27,5,1432,ABX,CN
27,5,504,BrF,CN
27,5,1187,BrM,CN
27,8,1348,ABX,CN
27,8,596,BrF,CN
27,8,497,BrM,CN
27,8,3335,FL,CN
27,9,595,BrF,CN
27,9,495,BrM,CN
27,9,3331,FL,CN
27,12,833,BrF,CN
27,12,200,BrM,CN
27,13,823,BrF,CN
27,13,1268,SEEN1,CN
27,14,1349,ABX,CN
27,14,930,ABX,CN
27,14,499,BrM,CN
27,14,0,SEEN1,CN
27,15,859,BrF,CN
27,15,929,BrM,CN
27,-3,1405,FLOAT,CN
27,15,1396,SEEN1,CN
27,16,1209,BrM,CN
27,16,1409,SEEN1,CN
27,20,840,BrF,CN
27,20,597,BrM,CN
27,20,3343,FL,CN
27,22,1345,BrF,CN
27,22,1164,BrM,CN
27,115,329,NSA,CN
27,77,1227,ABX,CN
26,13,562,BrM,CN
27,22,1421,FL,CN
27,23,1247,BrF,CN
27,23,1020,BrM,CN
27,24,1059,BrF,CN
27,24,1167,BrM,CN
27,25,1410,ABX,CN
27,25,215,BrM,CN
27,25,0,SEEN1,CN
27,26,924,BrF,CN
27,26,220,BrM,CN
27,26,0,SEEN1,CN
27,27,1346,BrF,CN
27,27,1039,BrM,CN
27,27,3341,FL,CN
27,28,169,BrF,CN
27,28,890,BrM,CN
27,30,1384,ABX,CN
27,30,1246,BrF,CN
27,30,507,BrM,CN
27,30,1221,ABX,CN
27,32,1286,ABX,CN
27,33,503,BrF,CN
27,33,470,BrM,CN
27,35,444,BrF,CN
27,35,1166,BrM,CN
27,35,1359,NSA,CN
27,37,1218,BrF,CN
27,37,886,BrM,CN
27,38,1415,ABX,CN
27,38,441,BrF,CN
27,38,1165,BrM,CN
27,38,3340,FL,CN
27,40,494,BrM,CN
27,14,458,BrF,CN
26,160,1153,BrM,CN
27,110,1018,BrM,CN
27,40,1420,FL,CN
27,40,1222,SEEN1,CN
27,42,1152,ABX,CN
27,42,1362,ABX,CN
27,42,442,ABX,CN
27,42,199,BrF,CN
27,42,609,BrM,CN
27,42,542,SEEN1,CN
27,43,1029,BrM,CN
27,45,221,BrM,CN
27,45,1371,ABX,CN
27,45,1390,SEEN1,CN
27,47,604,BrF,CN
27,47,3339,FL,CN
27,48,826,BrF,CN
27,48,3338,FL,CN
27,48,1213,ABX,CN
27,49,1388,ABX,CN
27,49,1386,BrF,CN
27,49,1274,BrM,CN
27,52,449,BrF,CN
27,52,1405,SEEN1,CN
27,53,1368,ABX,CN
27,53,1390,ABX,CN
27,53,932,ABX,CN
27,53,308,BrF,CN
27,53,216,BrM,CN
27,77,1159,BrM,CN
27,77,1019,NS,CN
26,164,627,BrF,CN
27,110,1017,BrF,CN
26,157,666,BrF,CN
26,13,867,NS,CN
27,45,1404,NSA,CN
27,53,3337,FL,CN
27,53,3336,FL,CN
27,54,447,BrF,CN
27,54,1203,BrM,CN
27,54,1423,FL,CN
27,55,459,BrF,CN
27,55,1290,BrM,CN
27,57,949,BrF,CN
27,57,557,BrM,CN
27,60,1369,BrF,CN
27,60,1032,BrM,CN
27,61,78,BrF,CN
27,61,607,BrM,CN
27,62,469,BrF,CN
27,62,607,BrM,CN
27,63,1042,BrF,CN
27,63,176,BrM,CN
27,65,1361,ABX,CN
27,65,869,BrF,CN
27,65,453,BrM,CN
27,67,561,BrF,CN
27,67,467,BrM,CN
27,67,1431,OFL,CN
27,67,1305,SEEN1,CN
27,67,1364,SEEN1,CN
27,68,1200,BrF,CN
27,68,1156,BrM,CN
27,69,1193,BrF,CN
27,69,1178,BrM,CN
27,71,1244,BrF,CN
27,71,1188,BrM,CN
27,72,1184,BrM,CN
27,73,1410,BrF,CN
27,73,436,BrM,CN
27,73,1434,FL,CN
26,115,329,NSA,CN
27,74,835,BrF,CN
27,74,1031,BrM,CN
27,74,3334,FL,CN
27,76,628,BrF,CN
27,76,1037,BrM,CN
27,100,1215,NSA,CN
27,77,1358,SEEN1,CN
27,79,1355,BrF,CN
27,79,1357,BrM,CN
27,80,1173,BrF,CN
27,80,1358,SEEN1,CN
27,81,3333,ABX,CN
27,81,853,BrF,CN
27,81,865,BrM,CN
27,82,1130,BrF,CN
27,82,1356,BrM,CN
27,83,1394,ABX,CN
27,83,832,BrF,CN
27,83,523,BrM,CN
27,84,450,BrF,CN
27,84,629,BrM,CN
27,84,3332,FL,CN
27,86,522,BrF,CN
27,86,1360,BrM,CN
27,86,1426,FL,CN
27,87,1279,BrM,CN
27,88,951,BrF,CN
27,88,1196,BrM,CN
27,89,168,BrF,CN
27,89,1045,BrM,CN
27,89,3330,FL,CN
27,90,862,BrF,CN
27,-3,1412,FLOAT,CN
26,47,604,BrF,CN
28,77,1019,NS,CN
27,166,1177,BrF,CN
27,90,632,BrM,CN
27,90,1427,FL,CN
27,92,858,BrF,CN
27,92,1063,BrM,CN
27,94,1195,BrF,CN
27,94,1243,BrM,CN
27,94,3329,FL,CN
27,95,1170,BrF,CN
27,95,917,BrM,CN
27,95,1424,FL,CN
27,99,525,BrM,CN
27,99,0,SEEN1,CN
27,100,472,BrF,CN
27,100,1062,BrM,CN
27,101,1403,BrF,CN
27,101,849,BrM,CN
27,101,1425,FL,CN
27,105,670,BrF,CN
27,105,1381,BrM,CN
27,108,1022,BrF,CN
27,108,1199,BrM,CN
27,108,3328,FL,CN
27,109,914,BrF,CN
27,109,1040,BrM,CN
27,110,0,SEEN1,CN
27,112,1160,BrF,CN
27,112,1047,BrM,CN
27,112,0,SEEN1,CN
27,115,1179,ABX,CN
27,115,1396,ABX,CN
27,115,297,BrF,CN
27,115,1862,BrM,CN
27,116,1049,BrF,CN
26,57,949,BrF,CN
27,20,1408,ABX,CN
27,157,1151,BrM,CN
26,130,509,BrM,CN
27,116,776,BrM,CN
27,116,1422,FL,CN
27,117,774,BrF,CN
27,117,1198,BrM,CN
27,117,1387,SEEN1,CN
27,117,1424,FL,CN
27,118,1205,ABX,CN
27,118,1191,BrM,CN
27,118,3327,FL,CN
27,123,602,BrM,CN
27,125,1401,NSA,CN
27,125,638,BrF,CN
27,125,1185,BrM,CN
27,125,3326,FL,CN
27,126,919,BrF,CN
27,126,510,BrM,CN
27,126,640,SEEN1,CN
27,127,1024,BrF,CN
27,127,676,BrM,CN
27,127,3325,FL,CN
27,130,627,ABX,CN
27,130,663,BrF,CN
27,130,509,BrM,CN
27,135,1429,OFL,CN
27,138,1382,BrF,CN
27,138,847,BrM,CN
27,141,938,ABX,CN
27,141,1168,BrM,CN
27,144,1275,BrF,CN
26,127,676,BrM,CN
27,157,666,BrF,CN
27,51,51,BrM,CN
27,25,502,BrF,CN
27,48,1212,BrM,CN
26,130,663,BrF,CN
27,144,3324,BrM,CN
27,147,1304,BrF,CN
27,147,668,BrM,CN
27,155,639,BrF,CN
27,155,1028,BrM,CN
27,155,1387,SEEN1,CN
27,155,0,SEEN2,CN
27,159,544,BrM,CN
27,159,0,SEEN1,CN
27,160,563,BrF,CN
27,165,1043,BrF,CN
27,165,1306,BrM,CN
27,165,1276,NSA,CN
27,166,1395,BrM,CN
27,168,1272,ABX,CN
27,168,1271,BrF,CN
27,168,1416,SEEN1,CN
27,169,1155,BrF,CN
27,169,1154,BrM,CN
27,171,524,BrF,CN
27,171,634,BrM,CN
27,171,1234,H,CN
27,171,1428,OFL,CN
27,173,601,BrF,CN
27,173,506,BrM,CN
28,1,912,BrF,CN
28,1,922,BrM,CN
28,1,1520,XF,CN
27,47,1383,NSA,CN
27,45,454,BrF,CN
26,118,1191,BrM,CN
27,33,1214,ABX,CN
28,1,1366,AB,CN
28,1,1419,OFL,CN
28,1,1418,OFL,CN
28,2,927,BrF,CN
28,2,501,BrM,CN
28,2,1433,OFL,CN
28,3,925,BrF,CN
28,3,1287,BrM,CN
28,3,1509,OFL,CN
28,4,1392,BrF,CN
28,4,911,BrM,CN
28,5,504,BrF,CN
28,5,1187,BrM,CN
28,5,1525,FL,CN
28,5,1526,FL,CN
28,5,1432,H,CN
28,5,3311,OFL,CN
28,7,1348,BrM,CN
28,8,596,BrF,CN
28,8,497,BrM,CN
28,8,3296,OFL,CN
28,9,595,BrF,CN
28,9,495,BrM,CN
28,9,3290,OFL,CN
28,12,833,BrF,CN
28,12,200,BrM,CN
28,12,1521,XF,CN
28,13,823,BrF,CN
28,13,1268,BrM,CN
28,14,1349,ABX,CN
28,14,458,BrF,CN
28,14,499,BrM,CN
28,14,3281,FL,CN
28,15,859,TBRF,CN
28,15,3134,BrF,CN
28,15,929,BrM,CN
28,15,3323,OFL,CN
28,16,1409,BrF,CN
28,16,1209,BrM,CN
28,17,930,BrF,CN
28,17,1485,BrM,CN
28,20,1408,ABX,CN
28,20,840,BrF,CN
28,20,597,BrM,CN
28,20,1499,XF,CN
28,20,1511,H,CN
28,22,1345,BrF,CN
28,22,1164,BrM,CN
28,22,1421,OFL,CN
28,23,1247,BrF,CN
28,23,1020,BrM,CN
28,23,1510,FL,CN
28,24,1059,BrF,CN
28,24,1167,BrM,CN
28,24,1514,FL,CN
28,25,3317,ABX,CN
28,25,502,BrF,CN
28,25,215,BrM,CN
28,26,3316,ABX,CN
28,26,924,BrF,CN
28,26,220,BrM,CN
28,26,1493,XF,CN
28,27,1346,BrF,CN
28,27,1039,BrM,CN
28,27,1530,XF,CN
28,28,169,BrF,CN
28,28,890,BrM,CN
28,28,1496,XF,CN
28,30,1384,AB,CN
28,30,1246,BrF,CN
28,30,507,BrM,CN
28,30,1491,XF,CN
28,30,1221,H,CN
28,32,825,BrF,CN
28,32,1286,BrM,CN
28,32,1537,FL,CN
28,33,503,BrF,CN
28,33,1214,BrM,CN
28,33,3315,FL,CN
28,33,3314,OFL,CN
28,35,444,BrF,CN
28,35,1166,BrM,CN
28,35,1515,OFL,CN
28,37,1218,BrF,CN
28,37,886,BrM,CN
28,38,441,BrF,CN
28,38,1165,BrM,CN
28,38,3313,FL,CN
28,38,1415,H,CN
28,38,3312,OFL,CN
28,40,1222,BrF,CN
28,40,494,BrM,CN
28,42,1500,ABX,CN
28,42,3310,ABX,CN
28,42,442,ABX,CN
28,42,199,BrF,CN
28,42,609,BrM,CN
28,42,3309,FL,CN
28,42,1152,H,CN
28,42,1362,SEEN1,CN
28,43,1385,BrF,CN
28,43,1029,BrM,CN
28,45,1404,ABX,CN
28,45,454,BrF,CN
28,45,221,BrM,CN
28,45,1504,FL,CN
28,45,1371,ABX,CN
28,47,1383,H,CN
28,47,604,BrF,CN
28,47,921,BrM,CN
28,47,3308,FL,CN
28,47,3307,OFL,CN
28,48,826,BrF,CN
28,48,1212,BrM,CN
28,48,1502,XF,CN
28,48,1213,H,CN
28,48,1501,H,CN
28,49,1388,ABX,CN
28,49,1386,BrF,CN
28,49,1274,BrM,CN
28,49,3306,FL,CN
28,51,466,BrF,CN
28,51,51,BrM,CN
28,51,3305,FL,CN
28,52,1370,ABX,CN
28,52,449,BrF,CN
28,52,1384,H,CN
28,52,1215,BrM,CN
28,53,1390,ABX,CN
28,53,932,H,CN
28,53,308,BrF,CN
28,53,216,BrM,CN
28,53,3304,FL,CN
28,53,1439,OFL,CN
28,53,3303,OFL,CN
28,54,447,BrF,CN
28,54,1203,BrM,CN
28,54,1441,XF,CN
28,55,459,BrF,CN
28,55,1290,BrM,CN
28,55,3302,FL,CN
28,55,0,SEEN1,CN
28,57,949,BrF,CN
28,57,557,BrM,CN
28,57,1505,XF,CN
28,57,1523,OFL,CN
28,60,1369,BrF,CN
28,60,1032,BrM,CN
28,60,3301,FL,CN
28,61,78,BrF,CN
28,61,607,BrM,CN
28,62,1364,ABX,CN
28,62,469,BrF,CN
28,62,607,BrM,CN
28,62,3300,FL,CN
28,63,1042,BrF,CN
28,63,176,BrM,CN
28,63,1498,XF,CN
28,63,3299,H,CN
28,65,1361,ABX,CN
28,65,869,BrF,CN
28,65,453,BrM,CN
28,65,3298,OFL,CN
28,67,1305,BrF,CN
28,67,467,BrM,CN
28,67,1431,ABX,CN
28,68,1200,BrF,CN
28,68,1156,BrM,CN
28,68,1495,FL,CN
28,68,1506,FL,CN
28,69,1193,BrF,CN
28,69,1178,BrM,CN
28,69,3297,OFL,CN
28,71,1244,BrF,CN
28,71,1188,BrM,CN
28,71,1513,FL,CN
28,72,1186,BrF,CN
28,72,1184,BrM,CN
28,72,3295,FL,CN
28,72,1503,ABX,CN
28,73,1410,BrF,CN
28,73,436,BrM,CN
28,73,1531,XF,CN
28,73,1434,OFL,CN
28,74,835,BrF,CN
28,74,1031,BrM,CN
28,74,1494,XF,CN
28,76,1358,ABX,CN
28,76,628,BrF,CN
28,76,1037,BrM,CN
28,76,1440,XF,CN
28,77,1367,ABX,CN
28,77,1158,BrF,CN
28,77,1159,BrM,CN
28,78,1227,BrF,CN
28,78,1358,SEEN2,CN
28,78,1490,ABX,CN
28,79,1355,BrF,CN
28,79,1357,BrM,CN
28,80,1173,BrF,CN
28,80,1534,BrM,CN
28,81,3294,ABX,CN
28,81,853,BrF,CN
28,81,865,BrM,CN
28,81,1435,FL,CN
28,82,1130,BrF,CN
28,82,1356,BrM,CN
28,83,1394,ABX,CN
28,83,832,BrF,CN
28,83,523,BrM,CN
28,84,450,BrF,CN
28,84,629,BrM,CN
28,84,3293,OFL,CN
28,86,522,BrF,CN
28,86,1360,BrM,CN
28,86,3292,FL,CN
27,51,466,BrF,CN
28,86,3291,FL,CN
28,86,1426,OFL,CN
28,87,1437,BrF,CN
28,87,1279,BrM,CN
28,87,1516,FL,CN
28,88,951,BrF,CN
28,88,1196,BrM,CN
28,88,1512,FL,CN
28,89,168,BrF,CN
28,89,1045,BrM,CN
28,89,1535,FL,CN
28,89,1508,OFL,CN
28,90,862,BrF,CN
28,90,632,BrM,CN
28,90,1427,OFL,CN
28,92,858,BrF,CN
28,92,1063,BrM,CN
28,94,1195,BrF,CN
28,94,1243,BrM,CN
28,94,3289,FL,CN
28,95,1170,BrF,CN
28,95,917,BrM,CN
28,99,1161,BrF,CN
28,99,525,BrM,CN
28,99,3288,OFL,CN
28,100,472,BrF,CN
28,100,1062,BrM,CN
28,101,1403,BrF,CN
28,101,849,BrM,CN
28,101,1527,XF,CN
28,101,1528,FL,CN
28,101,1425,H,CN
28,105,670,BrF,CN
28,105,1381,BrM,CN
28,108,1022,BrF,CN
28,108,1199,BrM,CN
28,108,3287,OFL,CN
28,109,914,BrF,CN
28,109,1040,BrM,CN
28,109,1488,XF,CN
28,110,1017,BrF,CN
28,110,1018,BrM,CN
28,110,1536,FL,CN
28,112,1160,BrF,CN
28,112,1047,BrM,CN
28,115,1396,ABX,CN
28,115,1179,ABX,CN
28,115,297,BrF,CN
28,115,1862,BrM,CN
28,115,329,H,CN
28,116,1049,BrF,CN
28,116,776,BrM,CN
28,116,1422,OFL,CN
28,117,774,BrF,CN
28,117,1198,BrM,CN
28,118,1205,ABX,CN
28,118,1190,BrF,CN
28,118,1191,BrM,CN
28,121,0,SEEN1,CN
28,123,1380,BrF,CN
28,123,602,BrM,CN
28,123,3286,OFL,CN
28,125,1401,H,CN
28,125,638,BrF,CN
28,125,1185,BrM,CN
28,125,1518,OFL,CN
28,126,919,BrF,CN
28,126,510,BrM,CN
28,126,3285,FL,CN
28,127,1024,BrF,CN
28,127,676,BrM,CN
28,127,3284,FL,CN
28,127,3283,ABX,CN
28,129,915,BrF,CN
28,129,1412,BrM,CN
28,130,627,ABX,CN
28,130,663,BrF,CN
28,130,509,BrM,CN
28,130,3282,FL,CN
28,137,845,BrF,CN
28,137,1276,BrM,CN
28,138,1429,ABX,CN
28,138,1382,BrF,CN
28,138,847,BrM,CN
28,138,3280,FL,CN
28,139,1172,BrF,CN
28,139,1171,BrM,CN
28,139,0,SEEN1,CN
28,141,938,H,CN
28,141,677,BrF,CN
28,141,1168,BrM,CN
28,141,1533,FL,CN
28,141,1524,FL,CN
28,141,3279,OFL,CN
28,144,1275,BrF,CN
28,144,3278,BrM,CN
28,147,1304,BrF,CN
28,147,668,BrM,CN
28,147,1529,XF,CN
28,147,1497,H,CN
28,155,639,BrF,CN
28,155,1028,BrM,CN
28,155,3322,U,CN
28,157,666,BrF,CN
28,157,1151,BrM,CN
28,157,1489,XF,CN
28,157,3321,OFL,CN
28,159,1517,BrF,CN
28,159,544,BrM,CN
28,159,1532,XF,CN
28,159,1492,OFL,CN
28,160,563,BrF,CN
28,160,1430,BrM,CN
28,165,3320,ABX,CN
28,165,1043,BrF,CN
28,165,1306,BrM,CN
28,165,3319,FL,CN
28,166,1177,BrF,CN
28,166,1395,BrM,CN
28,166,1487,XF,CN
28,168,1272,H,CN
28,168,1271,BrF,CN
28,168,1416,BrM,CN
28,168,3318,FL,CN
28,168,1507,OFL,CN
28,169,1155,BrF,CN
28,169,1154,BrM,CN
28,169,1436,XF,CN
28,171,524,BrF,CN
28,171,634,BrM,CN
28,171,1438,XF,CN
28,171,1234,H,CN
28,171,1428,H,CN
28,173,601,BrF,CN
28,173,506,BrM,CN
28,-3,1359,FLOAT,CN
28,-3,1405,FLOAT,CN
29,1,1544,OFL,CN
29,5,1545,OFL,CN
29,9,1546,OFL,CN
29,13,1560,FL,CN
29,14,1559,FL,CN
29,33,1567,U,CN
29,37,1550,FL,CN
29,38,1565,OFL,CN
29,42,1555,OFL,CN
29,42,1543,U,CN
29,47,1553,FL,CN
29,47,1557,FL,CN
29,49,1561,FL,CN
29,51,1558,FL,CN
29,53,1554,OFL,CN
29,55,1541,FL,CN
29,55,1539,FL,CN
29,55,1538,OFL,CN
29,60,1556,FL,CN
29,60,1552,FL,CN
29,63,1549,FL,CN
29,65,1551,OFL,CN
29,67,1540,FL,CN
29,84,1563,U,CN
29,86,1562,FL,CN
29,112,1542,FL,CN
29,112,1566,FL,CN
29,115,1564,FL,CN
29,127,1548,FL,CN
29,127,1547,U,CN
29,130,1568,FL,CN
29,164,1570,FL,CN
29,165,1569,U,CN
12,13,295,BrF,CN
12,13,2531,BrM,CN
12,14,2532,ABX,CN
12,14,2326,ABX,CN
12,14,2008,BrF,CN
12,14,2764,BrM,CN
12,15,251,U,CN
12,15,1859,BrF,CN
12,15,1686,BrM,CN
12,16,174,BrF,CN
12,16,22,BrM,CN
12,19,311,FL,CN
12,19,2750,BrF,CN
12,19,98,BrM,CN
12,20,2480,ABX,CN
12,20,428,BrF,CN
12,20,28,BrM,CN
12,22,2482,BrF,CN
12,22,2481,BrM,CN
12,24,2533,FL,CN
12,24,165,ABX,CN
12,24,185,BrF,CN
12,24,29,BrM,CN
12,25,2749,BrF,CN
12,25,215,BrM,CN
